1.000000000000000000e+00 2.727330064972715018e-01 2.819404412869817023e-01 2.838040769413489040e-01 2.454565625764054959e-01 2.782552058087348623e-01 1.614948552310918606e-01 1.994250593193845067e-01 2.369919304928888859e-01 1.962204280038052084e-01 1.854362093912875764e-01 1.868674468181374393e-01 1.841500742233836418e-01 1.842523497765393425e-01 1.856027850971503912e-01 1.885246482180994720e-01 -1.447079893944551443e-01 1.447079893944067941e-01 8.483845844788984181e-02 5.281494099214854160e-02 -2.335496103356476255e-02 8.003122497279363187e-03 -4.676701493808686078e-02 -1.035604428704703650e-01 -6.659716617875750810e-02 7.411930485889312026e-02 3.542438044751633486e-02 -9.123394805462850532e-02 -1.372072732894508984e-01 -2.275376236193910051e-02 7.769439298869364185e-02 1.467910984588265133e-01 -3.560024953507352763e-02
2.727330064972715018e-01 1.000000000000000000e+00 5.595360216305609313e-01 4.866115634796437939e-01 4.335636326042536237e-01 3.865847068680162146e-01 4.273486755104419221e-01 4.045819998849469190e-01 3.962402951670828677e-01 4.185684497076701538e-01 4.312437871232738251e-01 4.177043080177786361e-01 4.130837863483655115e-01 3.892435205660987885e-01 3.824817816042261898e-01 3.771114572818458077e-01 -4.419496308382923205e-02 4.419496308384201350e-02 4.521086075337113486e-02 -3.233501374746870077e-02 -1.599168537094186326e-01 -4.681543927015068690e-02 -5.179386256037774722e-02 -1.487364280815257067e-01 -9.083087001894686596e-02 1.147214658435867229e-01 5.660647175101403417e-02 9.950274180378171351e-02 -1.069221962794378311e-01 -1.337493619479015183e-01 -1.234672951537442720e-01 -4.459794994649711464e-02 1.286490928995736582e-01
2.819404412869817023e-01 5.595360216305609313e-01 1.000000000000000000e+00 6.105200598598982120e-01 5.381236245823169950e-01 5.140935823164329843e-01 5.609310524341550863e-01 5.970443117843882153e-01 5.454583526528222759e-01 5.686269531445977687e-01 5.601262468570499253e-01 5.668297711185584786e-01 5.647343923299102952e-01 5.441445696808614452e-01 5.297274325510433757e-01 5.376328740178898391e-01 3.222838575613787976e-02 -3.222838575610717515e-02 9.549025196200355836e-02 8.681178186106269790e-02 -1.038113734025860185e-01 -2.510086924405269260e-02 -3.638088025146924559e-02 5.137584795170008212e-02 -9.667424124450409162e-03 7.690170209618042707e-02 9.222823414599462533e-02 3.019568309301030873e-02 -6.911097825269367501e-02 -8.130387623754503634e-02 -1.488480700648720789e-01 -2.940839843288909402e-03 -2.367007376830889895e-02
2.838040769413489040e-01 4.866115634796437939e-01 6.105200598598982120e-01 1.000000000000000000e+00 6.595880616273807062e-01 6.468775890585840571e-01 7.413824009487623989e-01 7.349044669485045311e-01 7.322680245931402210e-01 7.342924566641261253e-01 7.187031816103548465e-01 7.181821294828050206e-01 7.076928098037378323e-01 7.035670357654469909e-01 6.952564761842924268e-01 7.033619355048350563e-01 -4.268662529780867070e-03 4.268662529828624874e-03 1.616817629480271079e-01 1.252155058112515429e-01 5.889979911685543079e-02 6.552205286289643216e-02 4.533201080299628649e-02 1.955608294426122995e-01 8.181763161613916924e-02 4.923438313362438201e-02 -3.354321872102798002e-02 -7.172128236730289375e-02 -1.564764602838314145e-01 2.281582448087562595e-02 -4.786877923717546696e-02 -3.416234347993766379e-03 6.075227529206491534e-02
2.454565625764054959e-01 4.335636326042536237e-01 5.381236245823169950e-01 6.595880616273807062e-01 1.000000000000000000e+00 7.132912353272575778e-01 7.483044638797478054e-01 7.559908799813102043e-01 7.977082610680772401e-01 8.036676327349429050e-01 7.881220561649024958e-01 7.990718833790333431e-01 8.038695150533029521e-01 8.021240793294412974e-01 7.918444128592672104e-01 7.789233008436164951e-01 -4.837285671458413372e-02 4.837285671457382946e-02 1.786120912439487229e-01 1.253509090390381997e-01 9.449526668058120735e-03 1.076039537575165378e-01 4.904729063192395794e-02 2.735265633306943611e-02 -2.275348160825957020e-02 -2.873602832098563070e-02 -2.259038067674479233e-02 -7.687895288982016240e-02 -1.110147635325220011e-01 1.232132445975316209e-01 3.357881066662891240e-02 1.342532464244543602e-02 1.839176778363189532e-03
2.782552058087348623e-01 3.865847068680162146e-01 5.140935823164329843e-01 6.468775890585840571e-01 7.132912353272575778e-01 1.000000000000000000e+00 8.452330201727347170e-01 8.703339446518767453e-01 8.884617019774335711e-01 8.919764894590067605e-01 9.074410991421311135e-01 9.146521880624022272e-01 9.123537786310141895e-01 9.106448736286422152e-01 8.983079515417912164e-01 8.929549938289811362e-01 -2.428306539848808319e-03 2.428306539835609242e-03 1.058715582824811818e-01 9.038179920951367602e-03 5.222366415131522027e-02 1.539518624672504832e-01 1.366664419796854713e-01 1.379848362489007607e-01 -5.048429184121520225e-02 -3.764278303248512481e-03 2.601622211088161843e-02 1.644959159773484378e-02 -9.566796685577914905e-02 3.932831721474859543e-02 -7.466744986138351692e-02 4.266768190133164197e-03 6.338246310403429506e-02
1.614948552310918606e-01 4.273486755104419221e-01 5.609310524341550863e-01 7.413824009487623989e-01 7.483044638797478054e-01 8.452330201727347170e-01 1.000000000000000000e+00 9.132892652680829615e-01 9.128141727486732693e-01 9.213867416296831481e-01 9.284385578801690464e-01 9.296010243694223796e-01 9.212812664715968047e-01 9.195517713009864202e-01 9.155985241862817370e-01 9.160809870502382157e-01 4.871899874914130402e-02 -4.871899874913267897e-02 1.453217617527185201e-01 1.844594604279758618e-02 1.021542281140258995e-01 1.284219431069208162e-01 1.415232870317775227e-01 2.109642504168449673e-01 1.334967682733085026e-01 1.132557801901353106e-01 1.206303965015947388e-01 7.807941066390951257e-02 -7.340621120562265678e-02 9.638799363365219142e-02 1.050083508683235731e-02 4.825887324108939919e-02 1.129342010678859171e-01
1.994250593193845067e-01 4.045819998849469190e-01 5.970443117843882153e-01 7.349044669485045311e-01 7.559908799813102043e-01 8.703339446518767453e-01 9.132892652680829615e-01 1.000000000000000000e+00 9.487331002982327677e-01 9.452832172880818451e-01 9.554698964271636230e-01 9.612656466844718972e-01 9.514944191702683352e-01 9.514939054050431944e-01 9.483198357855215921e-01 9.495124001054224827e-01 3.172548384109199343e-02 -3.172548384107231473e-02 9.043878584625422712e-02 1.957550808374798612e-02 8.966461699370184557e-02 1.221979960758340783e-01 1.361882076004780062e-01 2.322644892096971114e-01 6.741450048057380517e-02 6.056863029365933820e-02 7.425807732713349263e-02 3.976787526379448739e-02 -1.079220532531276061e-01 5.443136777172691981e-02 2.190362567488644569e-03 7.060001885495635621e-02 2.575393984367294400e-02
2.369919304928888859e-01 3.962402951670828677e-01 5.454583526528222759e-01 7.322680245931402210e-01 7.977082610680772401e-01 8.884617019774335711e-01 9.128141727486732693e-01 9.487331002982327677e-01 1.000000000000000000e+00 9.610951147889286172e-01 9.642208686525056693e-01 9.624070965151588775e-01 9.632747697307210144e-01 9.600077715592215677e-01 9.600973429018597738e-01 9.588882651956940339e-01 -3.504538158527630010e-03 3.504538158522345608e-03 1.254675938493094167e-01 4.025273633569419196e-02 8.675915603850214985e-02 1.584372293684300215e-01 1.465532683905704514e-01 1.730023949877615153e-01 1.088088279729536173e-01 5.866347437561048039e-02 5.793811178855372973e-02 1.293453731974380030e-02 -1.401233579966527643e-01 5.309021944769432705e-02 -1.732189855782327462e-03 4.314726569881527363e-02 4.529741467044354208e-02
1.962204280038052084e-01 4.185684497076701538e-01 5.686269531445977687e-01 7.342924566641261253e-01 8.036676327349429050e-01 8.919764894590067605e-01 9.213867416296831481e-01 9.452832172880818451e-01 9.610951147889286172e-01 1.000000000000000000e+00 9.753890086744442245e-01 9.754108284896798597e-01 9.758516608512712853e-01 9.719391681958903240e-01 9.649793808470350509e-01 9.623585937024013992e-01 3.847444515500531015e-02 -3.847444515499436751e-02 1.254652666728160448e-01 1.490456568071664607e-02 6.344528563247821273e-02 1.105430802707778742e-01 1.237129500724295783e-01 1.663736862949157513e-01 8.816974944673219849e-02 1.017602955391115060e-01 8.105408539139183355e-02 4.571279310466891399e-02 -9.761970536513749075e-02 6.789295665445155281e-02 -2.408667748062585587e-02 2.720822633816341943e-02 4.873941381098408077e-02
