1.976880201535888976e-03 8.648641672983896247e-05 2.806720892846178856e-05 1.160137281419616718e-05 5.284791027853354728e-06 2.727098111940308783e-06 1.552840800963085531e-06 9.501128695596350988e-07 6.024703606978838951e-07 3.888578597149965168e-07 2.502659355690540997e-07 1.566071092309914623e-07 9.284908159165230436e-08 5.066476834121410989e-08 2.478105195392272327e-08 5.989884906655012869e-09
8.648641672983896247e-05 1.200836947877529336e-03 6.646231694391181819e-05 2.250588496999768280e-05 9.650135628446279858e-06 4.865697972924266797e-06 2.749298631699666888e-06 1.678637520877306175e-06 1.064124977977245182e-06 6.870000032338137655e-07 4.422541666635156930e-07 2.768086473894094916e-07 1.641390160652490292e-07 8.957423419468364780e-08 4.381464383288230328e-08 1.059725500747037970e-08
2.806720892846178856e-05 6.646231694391179108e-05 7.719004470384810543e-04 4.904586162689199546e-05 1.784137416255752223e-05 8.546862738347009496e-06 4.751651293736805155e-06 2.889793131991290725e-06 1.831074312635107338e-06 1.182577488241423222e-06 7.615997511900166883e-07 4.768645844904375841e-07 2.828372355406108763e-07 1.543757139671471657e-07 7.551842545959002674e-08 1.828442574050756914e-08
1.160137281419617565e-05 2.250588496999768280e-05 4.904586162689199546e-05 4.339761720694723657e-04 3.888842972978040361e-05 1.570111366352977466e-05 8.378174245071721833e-06 5.049031873089335043e-06 3.195712712541973301e-06 2.065218052396073441e-06 1.331051199641959024e-06 8.339751452743391733e-07 4.948718387459190581e-07 2.701866311935230145e-07 1.321923862062187149e-07 3.206624437593762292e-08
5.284791027853356422e-06 9.650135628446274776e-06 1.784137416255752223e-05 3.888842972978040361e-05 2.808006564726166047e-04 3.267118059363180449e-05 1.495978362797538079e-05 8.796668532435887155e-06 5.551199054892942617e-06 3.590931099479687938e-06 2.317475216345013176e-06 1.453693589205311348e-06 8.632887833521908225e-07 4.715736113127103264e-07 2.307868433250943952e-07 5.616052461792816016e-08
2.727098111940308783e-06 4.865697972924274420e-06 8.546862738347004414e-06 1.570111366352977466e-05 3.267118059363179771e-05 1.770172218731506193e-04 2.922055459437945514e-05 1.535382955509794414e-05 9.585635407924178564e-06 6.208487333196287646e-06 4.016190026075224792e-06 2.524323169323441856e-06 1.501183886357097987e-06 8.207598958327356019e-07 4.018705503799610018e-07 9.832020968855615339e-08
1.552840800963082566e-06 2.749298631699664771e-06 4.751651293736806849e-06 8.378174245071721833e-06 1.495978362797538079e-05 2.922055459437945514e-05 1.214382519319197009e-04 2.828221240059883293e-05 1.644124387721619589e-05 1.064494275619218756e-05 6.914021103992761788e-06 4.360963832669750148e-06 2.599761423272772992e-06 1.423608314194217772e-06 6.976225789287984708e-07 1.721985138633247782e-07
9.501128695596341458e-07 1.678637520877304269e-06 2.889793131991291148e-06 5.049031873089333349e-06 8.796668532435887155e-06 1.535382955509794414e-05 2.828221240059883293e-05 8.770895909644098722e-05 2.878029459293389474e-05 1.803983075317924542e-05 1.179266875121178324e-05 7.484504425076707664e-06 4.481272190984590147e-06 2.460607045592767457e-06 1.207495280767835483e-06 3.023655085864359400e-07
6.024703606978843186e-07 1.064124977977244335e-06 1.831074312635107973e-06 3.195712712541973301e-06 5.551199054892942617e-06 9.585635407924178564e-06 1.644124387721619589e-05 2.878029459293389474e-05 6.840520979335024696e-05 3.076981466939003612e-05 2.001036032142774088e-05 1.284610881479501805e-05 7.753673434573763140e-06 4.278679388569497929e-06 2.104632901847900688e-06 5.394688945945498005e-07
3.888578597149965697e-07 6.870000032338144008e-07 1.182577488241423222e-06 2.065218052396073017e-06 3.590931099479687938e-06 6.208487333196288493e-06 1.064494275619218756e-05 1.803983075317924542e-05 3.076981466939003612e-05 5.970092127366846484e-05 3.344983784216427712e-05 2.177872783964438310e-05 1.334799564476731509e-05 7.434484910516273604e-06 3.670012245575795914e-06 9.769176088942449167e-07
2.502659355690537291e-07 4.422541666635153224e-07 7.615997511900171118e-07 1.331051199641959024e-06 2.317475216345012752e-06 4.016190026075224792e-06 6.914021103992760941e-06 1.179266875121178324e-05 2.001036032142774088e-05 3.344983784216427712e-05 5.591808478966263873e-05 3.610034156108780690e-05 2.275266706929996290e-05 1.290821707745733208e-05 6.402342600327888191e-06 1.816013072248786117e-06
1.566071092309914358e-07 2.768086473894090151e-07 4.768645844904377958e-07 8.339751452743389615e-07 1.453693589205311560e-06 2.524323169323441433e-06 4.360963832669750148e-06 7.484504425076707664e-06 1.284610881479501975e-05 2.177872783964438310e-05 3.610034156108780690e-05 5.502879585657868030e-05 3.775435748184331275e-05 2.226222924037569325e-05 1.112053386293032413e-05 3.503485814383332803e-06
9.284908159165201319e-08 1.641390160652488968e-07 2.828372355406108763e-07 4.948718387459190581e-07 8.632887833521911402e-07 1.501183886357097987e-06 2.599761423272772569e-06 4.481272190984590147e-06 7.753673434573763140e-06 1.334799564476731509e-05 2.275266706929996290e-05 3.775435748184331275e-05 5.440035067632685171e-05 3.743234545768315402e-05 1.920831562853025947e-05 7.016336621934462654e-06
5.066476834121410989e-08 8.957423419468355516e-08 1.543757139671470333e-07 2.701866311935230145e-07 4.715736113127103264e-07 8.207598958327356019e-07 1.423608314194217772e-06 2.460607045592767457e-06 4.278679388569497929e-06 7.434484910516272757e-06 1.290821707745733208e-05 2.226222924037569325e-05 3.743234545768315402e-05 5.204733402983074389e-05 3.298801215939361250e-05 1.424224406341276853e-05
2.478105195392273981e-08 4.381464383288219740e-08 7.551842545959007968e-08 1.321923862062186619e-07 2.307868433250944481e-07 4.018705503799610018e-07 6.976225789287984708e-07 1.207495280767835483e-06 2.104632901847900688e-06 3.670012245575795914e-06 6.402342600327888191e-06 1.112053386293032413e-05 1.920831562853025947e-05 3.298801215939361250e-05 4.624919104678797192e-05 2.815551652936998332e-05
5.989884906655023622e-09 1.059725500747030526e-08 1.828442574050756914e-08 3.206624437593765601e-08 5.616052461792817339e-08 9.832020968855615339e-08 1.721985138633247782e-07 3.023655085864359400e-07 5.394688945945498005e-07 9.769176088942447049e-07 1.816013072248786117e-06 3.503485814383332803e-06 7.016336621934462654e-06 1.424224406341277361e-05 2.815551652936998332e-05 4.159550917460204194e-05
