1.976115245941469198e-04 1.088307071780663093e-04 4.550218773459791980e-05 2.009689082121219136e-05 9.866864002867179622e-06 5.516773565712253053e-06 3.423786398765314747e-06 2.290243988561290207e-06 1.588541074266887205e-06 1.113830848554878493e-06 7.685124684522827151e-07 5.077816217562544827e-07 3.132788892972067650e-07 1.758120771377315552e-07 8.750183823507729830e-08 2.213366531744008981e-08
1.088307071780662957e-04 1.728937405284448252e-04 9.303796790420632511e-05 3.803818516683786727e-05 1.785095733891714175e-05 9.798418044813475924e-06 6.045795756109019126e-06 4.040398163784395392e-06 2.803576190278726738e-06 1.966913592811586242e-06 1.357755123321537406e-06 8.974166309641576484e-07 5.537842645182375036e-07 3.108233186772178154e-07 1.547060759614427626e-07 3.915518048002938031e-08
4.550218773459791980e-05 9.303796790420633866e-05 1.508250128344851228e-04 7.622675308463658730e-05 3.231850926063763873e-05 1.705664186788462578e-05 1.040253604972664049e-05 6.938817011122256860e-06 4.817679533707307059e-06 3.383226991446157490e-06 2.337264190552279840e-06 1.545697108176774898e-06 9.541672260222657660e-07 5.356604395598105049e-07 2.666400553025349150e-07 6.754816074348295949e-08
2.009689082121219814e-05 3.803818516683786050e-05 7.622675308463657375e-05 1.263965377736471745e-04 6.527256145199688154e-05 3.071499588436537502e-05 1.818101538871817678e-05 1.206871496155719068e-05 8.387204528919279189e-06 5.900268937149821012e-06 4.081956480022987357e-06 2.702263542401010851e-06 1.669193347088971439e-06 9.374295271327469791e-07 4.667137095306014851e-07 1.184318122711196070e-07
9.866864002867176234e-06 1.785095733891714175e-05 3.231850926063763873e-05 6.527256145199688154e-05 1.111781460246395086e-04 5.959818940462167371e-05 3.187456422607077232e-05 2.085199175712617155e-05 1.450483394060980729e-05 1.023464244819029109e-05 7.098260292970777508e-06 4.707379254599309212e-06 2.910999137359360398e-06 1.635922714414472384e-06 8.147157074212492017e-07 2.073323700570797359e-07
5.516773565712253900e-06 9.798418044813479312e-06 1.705664186788462578e-05 3.071499588436537502e-05 5.959818940462167371e-05 9.973521511759298895e-05 5.866906671251565582e-05 3.577964512250003448e-05 2.484336080636094651e-05 1.761932539201509223e-05 1.227430647546415567e-05 8.165430142900606154e-06 5.059359155639780463e-06 2.846575178526578302e-06 1.418388458415380830e-06 3.627286108109981604e-07
3.423786398765314324e-06 6.045795756109015738e-06 1.040253604972664218e-05 1.818101538871817678e-05 3.187456422607077232e-05 5.866906671251565582e-05 9.554773079086163420e-05 6.252531164320580446e-05 4.194235557999592782e-05 2.997643132200291353e-05 2.104825776163010031e-05 1.407953144345321119e-05 8.753952561012695891e-06 4.935301428738758089e-06 2.461388815367304862e-06 6.346283744606166658e-07
2.290243988561290207e-06 4.040398163784395392e-06 6.938817011122256860e-06 1.206871496155719068e-05 2.085199175712617494e-05 3.577964512250003448e-05 6.252531164320581801e-05 9.705714253408872822e-05 7.028962104207173633e-05 5.005523076696481011e-05 3.564552532699777863e-05 2.408187474826968435e-05 1.506546811301131960e-05 8.524079998966218867e-06 4.257806518486574956e-06 1.112739231841014844e-06
1.588541074266887205e-06 2.803576190278726738e-06 4.817679533707307059e-06 8.387204528919277495e-06 1.450483394060980729e-05 2.484336080636094651e-05 4.194235557999593459e-05 7.028962104207173633e-05 1.044264915082124864e-04 8.220386655221626675e-05 5.965082769049533145e-05 4.107030346470652067e-05 2.599107482851028295e-05 1.480273710415750798e-05 7.413501906816445922e-06 1.981569647080580698e-06
1.113830848554878493e-06 1.966913592811586665e-06 3.383226991446158337e-06 5.900268937149823553e-06 1.023464244819029109e-05 1.761932539201509223e-05 2.997643132200290676e-05 5.005523076696481011e-05 8.220386655221625320e-05 1.174812555353782533e-04 9.648912277290974898e-05 6.876545793822668264e-05 4.450036844489201835e-05 2.565864919340129404e-05 1.290521001176581828e-05 3.579868932083351619e-06
7.685124684522827151e-07 1.357755123321537406e-06 2.337264190552280263e-06 4.081956480022989051e-06 7.098260292970777508e-06 1.227430647546415567e-05 2.104825776163010031e-05 3.564552532699777863e-05 5.965082769049534500e-05 9.648912277290974898e-05 1.334624552275681696e-04 1.107002525625063437e-04 7.502560214422150902e-05 4.434372020004832653e-05 2.245521496009766609e-05 6.629680950570538480e-06
5.077816217562543768e-07 8.974166309641577543e-07 1.545697108176774898e-06 2.702263542401010851e-06 4.707379254599309212e-06 8.165430142900606154e-06 1.407953144345321119e-05 2.408187474826968435e-05 4.107030346470652067e-05 6.876545793822666909e-05 1.107002525625063572e-04 1.495897879568317207e-04 1.212872493241216843e-04 7.574449053497537643e-05 3.886864444322183070e-05 1.269993256073175653e-05
3.132788892972067650e-07 5.537842645182373978e-07 9.541672260222657660e-07 1.669193347088971015e-06 2.910999137359360398e-06 5.059359155639780463e-06 8.753952561012694197e-06 1.506546811301131791e-05 2.599107482851028295e-05 4.450036844489202513e-05 7.502560214422150902e-05 1.212872493241216843e-04 1.612654673976937993e-04 1.243440395700684683e-04 6.671103337992866881e-05 2.516536319136830057e-05
1.758120771377315552e-07 3.108233186772178154e-07 5.356604395598105049e-07 9.374295271327470850e-07 1.635922714414472384e-06 2.846575178526578302e-06 4.935301428738758089e-06 8.524079998966220561e-06 1.480273710415750798e-05 2.565864919340129404e-05 4.434372020004833330e-05 7.574449053497536288e-05 1.243440395700684683e-04 1.628910527346475368e-04 1.122415062895235413e-04 5.044587139914099140e-05
8.750183823507729830e-08 1.547060759614427626e-07 2.666400553025349150e-07 4.667137095306014851e-07 8.147157074212492017e-07 1.418388458415380830e-06 2.461388815367304862e-06 4.257806518486574956e-06 7.413501906816445922e-06 1.290521001176581828e-05 2.245521496009766609e-05 3.886864444322183070e-05 6.671103337992865525e-05 1.122415062895235142e-04 1.499737805633903946e-04 9.758269592883784735e-05
2.213366531744009312e-08 3.915518048002938031e-08 6.754816074348293302e-08 1.184318122711195806e-07 2.073323700570797359e-07 3.627286108109981604e-07 6.346283744606166658e-07 1.112739231841014844e-06 1.981569647080581121e-06 3.579868932083351619e-06 6.629680950570538480e-06 1.269993256073175653e-05 2.516536319136830057e-05 5.044587139914101173e-05 9.758269592883786090e-05 1.386533618023883441e-04
