1.749224915988273690e-03 7.045328139998488720e-04 3.849194281775742939e-04 2.197710177121027064e-04 1.261036950671235899e-04 7.253586520738396432e-05 4.178294970168026738e-05 2.409122634630609178e-05 1.389958289375608656e-05 8.021410406918349551e-06 4.626923799602657324e-06 2.665044240827190640e-06 1.531360961959738530e-06 8.775235147589927934e-07 4.979904157930876400e-07 1.177768432739904366e-04 8.147763940938060573e-05 3.450550333463462825e-05 1.681301249581737569e-05 9.390451778845680566e-06 5.823943591898614388e-06 3.872146826214550039e-06 2.676887026597233080e-06 1.872104698814203152e-06 1.289893091865483185e-06 8.526557428485100395e-07 5.273183437753709531e-07 2.977943463983307537e-07 1.497963966326695620e-07 4.126377228276183065e-08 0.000000000000000000e+00
7.045328139998488720e-04 8.280764938063745525e-04 2.717595794053384844e-04 1.433437845822396577e-04 8.117103098690826965e-05 4.657989838791093434e-05 2.690727509697138855e-05 1.560604973228470275e-05 9.074890929605845135e-06 5.281717887882951334e-06 3.068050264362522801e-06 1.772049050168373617e-06 1.013993144182087797e-06 5.739934880776953876e-07 3.123114279644767755e-07 8.147763940938059217e-05 1.715156284306507118e-04 9.666280450484492125e-05 4.314198783209452416e-05 2.332386131061388887e-05 1.438643854391126914e-05 9.609670069669815266e-06 6.690338688279564784e-06 4.709199513566394821e-06 3.260703143904055670e-06 2.162470209132110754e-06 1.339479989792622079e-06 7.562492352961235024e-07 3.795720135238455674e-07 1.024689709142207649e-07 0.000000000000000000e+00
3.849194281775741855e-04 2.717595794053384844e-04 4.084804432742268057e-04 1.100799766788775584e-04 5.571550179227113711e-05 3.153298582966296808e-05 1.831099938456188437e-05 1.076998879724728209e-05 6.380097414940744707e-06 3.786804290138385701e-06 2.234774728119541751e-06 1.298792330378606238e-06 7.364274675361024591e-07 4.054960161639895742e-07 1.987404198502526810e-07 3.450550333463461470e-05 9.666280450484489415e-05 1.599830166364394214e-04 8.805872149527666632e-05 4.296732205771903199e-05 2.596977097208626363e-05 1.743789053833877647e-05 1.227064937443460715e-05 8.723113659056537823e-06 6.085510330588656136e-06 4.055835778101574673e-06 2.518426723413603174e-06 1.421692891283356263e-06 7.111652302275407268e-07 1.862013266398651051e-07 0.000000000000000000e+00
2.197710177121027606e-04 1.433437845822396577e-04 1.100799766788775448e-04 2.223546702609094567e-04 5.284918803251796343e-05 2.634620432523150657e-05 1.528925514778378618e-05 9.202925340842356086e-06 5.624735066989472180e-06 3.445538316034927358e-06 2.083728220689184903e-06 1.222569386344200591e-06 6.840714893252184707e-07 3.609101365426577300e-07 1.457368077979496028e-07 1.681301249581737908e-05 4.314198783209452416e-05 8.805872149527667987e-05 1.429929632076500220e-04 8.175253246998023002e-05 4.523186601345334642e-05 3.013981035793197936e-05 2.134828443671394808e-05 1.528852896084324613e-05 1.072588365624693645e-05 7.175298411236373857e-06 4.464434768668556222e-06 2.521362054422370762e-06 1.259464785812827662e-06 3.254460513716852184e-07 0.000000000000000000e+00
1.261036950671235628e-04 8.117103098690828320e-05 5.571550179227113711e-05 5.284918803251796343e-05 1.329652095395119065e-04 3.256627989317788881e-05 1.704788035309959081e-05 1.044226208303647213e-05 6.588892410602190373e-06 4.163575494450369619e-06 2.576682499555385078e-06 1.525629424632688572e-06 8.443975506471526772e-07 4.285839178281573059e-07 1.382295030199548105e-07 9.390451778845680566e-06 2.332386131061389565e-05 4.296732205771902521e-05 8.175253246998023002e-05 1.320622457507890325e-04 8.196954311975411381e-05 5.147125679342232378e-05 3.653998493180658845e-05 2.636435985959320483e-05 1.860667307458134797e-05 1.249734501356103766e-05 7.794277414579450666e-06 4.406813315391298742e-06 2.200986727897699073e-06 5.679176645627600237e-07 0.000000000000000000e+00
7.253586520738396432e-05 4.657989838791093434e-05 3.153298582966296808e-05 2.634620432523150657e-05 3.256627989317788881e-05 8.740845430987188175e-05 2.574292495619856988e-05 1.482194957637331852e-05 9.528312296309735839e-06 6.147716222014189709e-06 3.863251349064988124e-06 2.302890591737115887e-06 1.268685702852507149e-06 6.305958998224252588e-07 1.749691878237076981e-07 5.823943591898613541e-06 1.438643854391127253e-05 2.596977097208626363e-05 4.523186601345334642e-05 8.196954311975411381e-05 1.293967816961000944e-04 8.910564022891557243e-05 6.163810307628688075e-05 4.492469249567248478e-05 3.199448569439986565e-05 2.162118293738874664e-05 1.353513723262532692e-05 7.668563319137384690e-06 3.832726362482034037e-06 9.948763782825965178e-07 0.000000000000000000e+00
4.178294970168027416e-05 2.690727509697138855e-05 1.831099938456188437e-05 1.528925514778378279e-05 1.704788035309959081e-05 2.574292495619856649e-05 6.345937606000697710e-05 2.436268395502027293e-05 1.520527817798607241e-05 9.948245522357306088e-06 6.322951260304272950e-06 3.792901013588112662e-06 2.090285257097297734e-06 1.031243294247559248e-06 2.696703568300207402e-07 3.872146826214550039e-06 9.609670069669813572e-06 1.743789053833877986e-05 3.013981035793197936e-05 5.147125679342231700e-05 8.910564022891558598e-05 1.355370922099204990e-04 1.029342720483154215e-04 7.521670438449295961e-05 5.442788899570193562e-05 3.718006166958182839e-05 2.342876767269495717e-05 1.332380410278381642e-05 6.669300251996112435e-06 1.753658313693495642e-06 0.000000000000000000e+00
2.409122634630609178e-05 1.560604973228470614e-05 1.076998879724728209e-05 9.202925340842356086e-06 1.044226208303647213e-05 1.482194957637332191e-05 2.436268395502026954e-05 5.125964757171858413e-05 2.536318983940619612e-05 1.652442368063726191e-05 1.064683303855897404e-05 6.444002758704089041e-06 3.566389933486621351e-06 1.758095737325777601e-06 4.578988071203449631e-07 2.676887026597234350e-06 6.690338688279565631e-06 1.227064937443460546e-05 2.134828443671394808e-05 3.653998493180659522e-05 6.163810307628688075e-05 1.029342720483154486e-04 1.504256782642871936e-04 1.226114079764322688e-04 9.082374029873036545e-05 6.331641462182413971e-05 4.038533076455046769e-05 2.312414651765704038e-05 1.160574292634944236e-05 3.120386341207013707e-06 0.000000000000000000e+00
1.389958289375608656e-05 9.074890929605843441e-06 6.380097414940744707e-06 5.624735066989473027e-06 6.588892410602190373e-06 9.528312296309734145e-06 1.520527817798607241e-05 2.536318983940619273e-05 4.577033942194644507e-05 2.741045744201430466e-05 1.791793198110254676e-05 1.101984456647543284e-05 6.155393510118335516e-06 3.042148849550447875e-06 8.153782450010419822e-07 1.872104698814203787e-06 4.709199513566393974e-06 8.723113659056537823e-06 1.528852896084324613e-05 2.636435985959321160e-05 4.492469249567247801e-05 7.521670438449297317e-05 1.226114079764322416e-04 1.728994084055631515e-04 1.459977252347772667e-04 1.057460000337976042e-04 6.905945833706020375e-05 4.005379401001292846e-05 2.019077345520402635e-05 5.633853889139652319e-06 0.000000000000000000e+00
8.021410406918347857e-06 5.281717887882951334e-06 3.786804290138384854e-06 3.445538316034926511e-06 4.163575494450370466e-06 6.147716222014189709e-06 9.948245522357306088e-06 1.652442368063725852e-05 2.741045744201430805e-05 4.403337744307338832e-05 2.956818896333282377e-05 1.871053658179476284e-05 1.064842302866013987e-05 5.286531978246717695e-06 1.505206222767198103e-06 1.289893091865482762e-06 3.260703143904055246e-06 6.085510330588656136e-06 1.072588365624693984e-05 1.860667307458135135e-05 3.199448569439986565e-05 5.442788899570194240e-05 9.082374029873037900e-05 1.459977252347772667e-04 2.000364354381287037e-04 1.692050712608549545e-04 1.160845952573681043e-04 6.908416804488688896e-05 3.507384627952391041e-05 1.041366205375815147e-05 0.000000000000000000e+00
