1.794466125529439585e-04 9.656421411506306075e-05 3.947987622411653789e-05 1.852752919531580034e-05 1.016978938133541058e-05 6.274938382972740630e-06 4.193533910688042467e-06 2.909834958964862896e-06 2.041461884814161368e-06 1.409215607288562487e-06 9.314297555407349622e-07 5.747733263770588332e-07 3.226038806796707078e-07 1.605696145409274862e-07 4.063920695332250305e-08
9.656421411506306075e-05 1.565414546426507610e-04 7.911583487674243680e-05 3.354341800795708576e-05 1.770310825195364510e-05 1.079680415455625262e-05 7.201806172552634116e-06 5.000275140211128294e-06 3.511455193450993115e-06 2.425849196979634554e-06 1.604280809937786161e-06 9.903312635378376287e-07 5.559625875557579812e-07 2.767460206976613357e-07 7.010831389483384083e-08
3.947987622411653789e-05 7.911583487674243680e-05 1.311871122242302371e-04 6.774646675594736729e-05 3.187912962643621684e-05 1.887009682485307429e-05 1.252613316726807740e-05 8.705089246440187825e-06 6.123895929660977806e-06 4.236667334895140087e-06 2.804682444910520466e-06 1.732457698632851565e-06 9.729591865739433944e-07 4.844026970014359451e-07 1.229205144655947973e-07
1.852752919531579695e-05 3.354341800795708576e-05 6.774646675594736729e-05 1.153919258891111018e-04 6.185702946829786566e-05 3.308264694448370821e-05 2.164230627575786524e-05 1.505458386313848252e-05 1.062254719194717355e-05 7.367292538519229924e-06 4.885794353421534455e-06 3.021329359495966663e-06 1.697926070649827579e-06 8.455943716791384345e-07 2.151905058616753035e-07
1.016978938133541058e-05 1.770310825195364510e-05 3.187912962643621684e-05 6.185702946829786566e-05 1.035152947127732700e-04 6.089269195491320063e-05 3.713573490716246488e-05 2.578495281177480439e-05 1.828711812984195055e-05 1.273951683648861799e-05 8.474909355649443143e-06 5.251114698377012840e-06 2.954463658394146382e-06 1.472147015657279602e-06 3.764764432538411709e-07
6.274938382972740630e-06 1.079680415455625770e-05 1.887009682485307429e-05 3.308264694448370821e-05 6.089269195491320741e-05 9.916909990362142565e-05 6.489509301246729732e-05 4.353201919320156226e-05 3.111257261559823771e-05 2.184601098800878223e-05 1.461316191126595703e-05 9.085737451710293566e-06 5.122355040692591562e-06 2.554678288178855970e-06 6.586815213421327319e-07
4.193533910688041620e-06 7.201806172552634116e-06 1.252613316726807740e-05 2.164230627575785846e-05 3.713573490716247166e-05 6.489509301246729732e-05 1.007357200908708735e-04 7.295367868544721526e-05 5.195238169945832254e-05 3.699653181682894707e-05 2.499460555464048733e-05 1.563646671693724713e-05 8.847152454703529766e-06 4.419182292588083652e-06 1.154913331287697199e-06
2.909834958964862896e-06 5.000275140211128294e-06 8.705089246440189519e-06 1.505458386313848252e-05 2.578495281177480439e-05 4.353201919320156226e-05 7.295367868544721526e-05 1.083843758836823995e-04 8.531948783089723356e-05 6.191166280494275005e-05 4.262691529788505964e-05 2.697616651831872330e-05 1.536377790015179345e-05 7.694482173017390650e-06 2.056673420656236947e-06
2.041461884814161368e-06 3.511455193450993115e-06 6.123895929660977806e-06 1.062254719194717524e-05 1.828711812984195394e-05 3.111257261559823771e-05 5.195238169945832254e-05 8.531948783089724712e-05 1.219339305123874926e-04 1.001461717255950067e-04 7.137174804349442122e-05 4.618698369406653914e-05 2.663114156871088583e-05 1.339433234425252534e-05 3.715550090673837213e-06
1.409215607288562699e-06 2.425849196979634978e-06 4.236667334895140087e-06 7.367292538519229924e-06 1.273951683648861799e-05 2.184601098800877884e-05 3.699653181682894707e-05 6.191166280494272295e-05 1.001461717255950067e-04 1.385208360906271200e-04 1.148959197121453128e-04 7.786915892977770010e-05 4.602439830047958533e-05 2.330629348636633353e-05 6.880953499604960080e-06
9.314297555407346446e-07 1.604280809937786161e-06 2.804682444910520466e-06 4.885794353421534455e-06 8.474909355649441449e-06 1.461316191126595703e-05 2.499460555464048733e-05 4.262691529788505964e-05 7.137174804349442122e-05 1.148959197121452857e-04 1.552594133167221684e-04 1.258841758525901288e-04 7.861529401949312451e-05 4.034181086318592104e-05 1.318127464165958638e-05
5.747733263770588332e-07 9.903312635378378405e-07 1.732457698632851353e-06 3.021329359495966239e-06 5.251114698377012840e-06 9.085737451710293566e-06 1.563646671693724713e-05 2.697616651831872330e-05 4.618698369406653914e-05 7.786915892977770010e-05 1.258841758525901288e-04 1.673776144646871333e-04 1.290568219723750988e-04 6.923945842848291087e-05 2.611915945923437248e-05
3.226038806796707078e-07 5.559625875557579812e-07 9.729591865739431826e-07 1.697926070649827791e-06 2.954463658394146382e-06 5.122355040692591562e-06 8.847152454703528072e-06 1.536377790015179683e-05 2.663114156871088583e-05 4.602439830047958533e-05 7.861529401949312451e-05 1.290568219723750988e-04 1.690648113604596595e-04 1.164955887337921201e-04 5.235782806310194064e-05
1.605696145409274598e-07 2.767460206976613357e-07 4.844026970014359451e-07 8.455943716791384345e-07 1.472147015657279602e-06 2.554678288178855547e-06 4.419182292588084499e-06 7.694482173017390650e-06 1.339433234425252195e-05 2.330629348636634030e-05 4.034181086318591427e-05 6.923945842848291087e-05 1.164955887337921201e-04 1.556579596874039986e-04 1.012811925662406444e-04
4.063920695332251628e-08 7.010831389483384083e-08 1.229205144655947973e-07 2.151905058616753564e-07 3.764764432538411709e-07 6.586815213421327319e-07 1.154913331287696987e-06 2.056673420656237371e-06 3.715550090673837213e-06 6.880953499604958386e-06 1.318127464165958638e-05 2.611915945923437248e-05 5.235782806310194064e-05 1.012811925662406308e-04 1.439084840091212395e-04
