2.091656604676877911e-03 1.289020553367195045e-03 7.602360471765186225e-04 4.383975188747651864e-04 2.525205029311647061e-04 1.453752284459904737e-04 8.365897959094409158e-05 4.813212959412126114e-05 2.768750433491183634e-05 1.592511796073088878e-05 9.159316636855200372e-06 5.268418008752035161e-06 3.031178661907570685e-06 1.744747830063712196e-06 1.004753271087435930e-06 5.796048152625085582e-07 4.111040562411352565e-05 5.551912585275266612e-06 9.611260685780037083e-06 7.652186787848237227e-06 4.945525634802493353e-06 2.909073895337327149e-06 1.607310156530763386e-06 8.357089976471634778e-07 4.027794890094802145e-07 1.740150966526546264e-07 6.320030037542396763e-08 1.732430725391411905e-08 3.857134519546573265e-09 3.530359657356261623e-09 5.936306283045567884e-09 1.150202000398743319e-08 0.000000000000000000e+00
1.289020553367195045e-03 1.737732700965722611e-03 6.970320387844968716e-04 3.820056950760029250e-04 2.184493306862047462e-04 1.254159814460404905e-04 7.214294417099677227e-05 4.154500842544403403e-05 2.394200543975648978e-05 1.380436700471571793e-05 7.960702478081521584e-06 4.589088869909068787e-06 2.642534291616220374e-06 1.518877479995089985e-06 8.712031047908926120e-07 4.960146577681165930e-07 5.551912585275293717e-06 1.001459878519894291e-04 6.792708722027152100e-05 2.797410799717395141e-05 1.333443341475258375e-05 7.295170819037376357e-06 4.423075451824980492e-06 2.870481375562867975e-06 1.938359533432032967e-06 1.328037347618629544e-06 9.002617806294115890e-07 5.881790833807150242e-07 3.610750217813711574e-07 2.032218253960959181e-07 1.023480663150146489e-07 2.890077630751735290e-08 0.000000000000000000e+00
7.602360471765186225e-04 6.970320387844968716e-04 8.122804657234632348e-04 2.635526836500543327e-04 1.400616251464235321e-04 7.954835702864710280e-05 4.566484076919965183e-05 2.635165219933246930e-05 1.525464857539163007e-05 8.848482539932018667e-06 5.136106610632891043e-06 2.976738285094797053e-06 1.717586853828106985e-06 9.838664725498321101e-07 5.588833545817982675e-07 3.079027215589204819e-07 9.611260685780037083e-06 6.792708722027149390e-05 1.430107743667995797e-04 7.850188784482914958e-05 3.388767731291015368e-05 1.786250472745781577e-05 1.075878557392706347e-05 7.018762419442405922e-06 4.779660135714331762e-06 3.301163333811171817e-06 2.252114718413906702e-06 1.477731321349520799e-06 9.090104986801437048e-07 5.113382835508208042e-07 2.566153472698055503e-07 7.026969936663308923e-08 0.000000000000000000e+00
4.383975188747651864e-04 3.820056950760028166e-04 2.635526836500543327e-04 3.946575449029617001e-04 1.032652827402140894e-04 5.282348680394943806e-05 2.996385350177662349e-05 1.735903910879003285e-05 1.016174255341746118e-05 5.983335689384885134e-06 3.528835293325808693e-06 2.071756033399613072e-06 1.201251367161263343e-06 6.826204193011297338e-07 3.788153816341734353e-07 1.916318458571659216e-07 7.652186787848216899e-06 2.797410799717393786e-05 7.850188784482912247e-05 1.306487221870225590e-04 6.951848932461883641e-05 3.261349158576074637e-05 1.917208764899194491e-05 1.256671816023539312e-05 8.657010867325572368e-06 6.046713090479529814e-06 4.161594130214210169e-06 2.746719868184716676e-06 1.694437108532744088e-06 9.527494774473093249e-07 4.758805732449027528e-07 1.249689442886540526e-07 0.000000000000000000e+00
2.525205029311646519e-04 2.184493306862048004e-04 1.400616251464235321e-04 1.032652827402140894e-04 2.108288172070368308e-04 4.712584585292892516e-05 2.363955428254649864e-05 1.367911994785053339e-05 8.170595404640163803e-06 4.946396153394946585e-06 3.001544901199030839e-06 1.801813773943152698e-06 1.053515372318928254e-06 5.909062333415685594e-07 3.149684544172733354e-07 1.340611698247597422e-07 4.945525634802489965e-06 1.333443341475259052e-05 3.388767731291016046e-05 6.951848932461883641e-05 1.142732696710374894e-04 6.271944673106409477e-05 3.331304759804844549e-05 2.161418087056562906e-05 1.498326797055501901e-05 1.054634740951954170e-05 7.302706057278843068e-06 4.839740396176750377e-06 2.992108181131477767e-06 1.682875158967714923e-06 8.388297702680481428e-07 2.161646349300616309e-07 0.000000000000000000e+00
1.453752284459904737e-04 1.254159814460404634e-04 7.954835702864710280e-05 5.282348680394943806e-05 4.712584585292892516e-05 1.231558325233910551e-04 2.740952033293665111e-05 1.428268716573838190e-05 8.681380499126320667e-06 5.426725197797222212e-06 3.399235051572741429e-06 2.089598289414750011e-06 1.232941557342560199e-06 6.830402449736330778e-07 3.491598381366163351e-07 1.183546363069663347e-07 2.909073895337327149e-06 7.295170819037376357e-06 1.786250472745781577e-05 3.261349158576073960e-05 6.271944673106410832e-05 1.030174227316250208e-04 6.113019750821063877e-05 3.695840877890304167e-05 2.562725617799818090e-05 1.816377558631454802e-05 1.265061318351466963e-05 8.417604728546666476e-06 5.216391467479982450e-06 2.936861546163633052e-06 1.463304143623165237e-06 3.757098158293667893e-07 0.000000000000000000e+00
8.365897959094410513e-05 7.214294417099677227e-05 4.566484076919965183e-05 2.996385350177662349e-05 2.363955428254649864e-05 2.740952033293665111e-05 7.868864987339461645e-05 2.071542623299203756e-05 1.181670649723221751e-05 7.540746271114071087e-06 4.833185803269781699e-06 3.021811091838411123e-06 1.795809094572746931e-06 9.887240851028141004e-07 4.927876229281781317e-07 1.404400940262350480e-07 1.607310156530763386e-06 4.423075451824980492e-06 1.075878557392706685e-05 1.917208764899194491e-05 3.331304759804845227e-05 6.113019750821063877e-05 9.824791512670992121e-05 6.470724542440923197e-05 4.333499704615831788e-05 3.097279600967959949e-05 2.175364753274370978e-05 1.455922111125743905e-05 9.054939597001303449e-06 5.108119290353010029e-06 2.546647159945656350e-06 6.572996172405659629e-07 0.000000000000000000e+00
4.813212959412127470e-05 4.154500842544404758e-05 2.635165219933247269e-05 1.735903910879003285e-05 1.367911994785053508e-05 1.428268716573838359e-05 2.071542623299204094e-05 5.527168814818309668e-05 1.912406433855865932e-05 1.183360543120248618e-05 7.699626022829493961e-06 4.873059227308839638e-06 2.914849139534117462e-06 1.604099547403216663e-06 7.916390031556991578e-07 2.089205154130800841e-07 8.357089976471617838e-07 2.870481375562867128e-06 7.018762419442405922e-06 1.256671816023539312e-05 2.161418087056562906e-05 3.695840877890304167e-05 6.470724542440923197e-05 1.000559503558678303e-04 7.303220907770072406e-05 5.198976678566394842e-05 3.704390034147904859e-05 2.504509119517247842e-05 1.567467728571644557e-05 8.874429412086260640e-06 4.430814710667325797e-06 1.158270488798386024e-06 0.000000000000000000e+00
2.768750433491184651e-05 2.394200543975648978e-05 1.525464857539163177e-05 1.016174255341746118e-05 8.170595404640165497e-06 8.681380499126320667e-06 1.181670649723221582e-05 1.912406433855865932e-05 4.312649957675872519e-05 1.966302449191087429e-05 1.272445669938932222e-05 8.164191662180983987e-06 4.927052394804465002e-06 2.721927000600601673e-06 1.340949163596905688e-06 3.497393090278043215e-07 4.027794890094810615e-07 1.938359533432032967e-06 4.779660135714330915e-06 8.657010867325572368e-06 1.498326797055501393e-05 2.562725617799817751e-05 4.333499704615831111e-05 7.303220907770072406e-05 1.081686617311486485e-04 8.536442447722628166e-05 6.195898643316380882e-05 4.269175035451559086e-05 2.702949962963069265e-05 1.540402563689910478e-05 7.710971496859877667e-06 2.061169986563878755e-06 0.000000000000000000e+00
1.592511796073088539e-05 1.380436700471571624e-05 8.848482539932018667e-06 5.983335689384884287e-06 4.946396153394945738e-06 5.426725197797220518e-06 7.540746271114072781e-06 1.183360543120248618e-05 1.966302449191087090e-05 3.731857112750865303e-05 2.110870150502826959e-05 1.372423089230793763e-05 8.413363268788555429e-06 4.689722376801082289e-06 2.315436533920110460e-06 6.197575842000562216e-07 1.740150966526546264e-07 1.328037347618629544e-06 3.301163333811171817e-06 6.046713090479529814e-06 1.054634740951954170e-05 1.816377558631454802e-05 3.097279600967959949e-05 5.198976678566394165e-05 8.536442447722629521e-05 1.216244100505255708e-04 1.001814677820125562e-04 7.144328883277070274e-05 4.625843294822070762e-05 2.669054398152295377e-05 1.341794528654073318e-05 3.722460688362486112e-06 0.000000000000000000e+00
9.159316636855198678e-06 7.960702478081523278e-06 5.136106610632891043e-06 3.528835293325808693e-06 3.001544901199030839e-06 3.399235051572741005e-06 4.833185803269780005e-06 7.699626022829493961e-06 1.272445669938932053e-05 2.110870150502826959e-05 3.503782786498393936e-05 2.267390666802218625e-05 1.428577541985305235e-05 8.110114707686580087e-06 4.021348752770140745e-06 1.142476521044941374e-06 6.320030037542396763e-08 9.002617806294114831e-07 2.252114718413906702e-06 4.161594130214210169e-06 7.302706057278843068e-06 1.265061318351467132e-05 2.175364753274371316e-05 3.704390034147906214e-05 6.195898643316380882e-05 1.001814677820125427e-04 1.383522558700882798e-04 1.148717824624159782e-04 7.788849567229227055e-05 4.606662178222406561e-05 2.331704056494380973e-05 6.884070698293117537e-06 0.000000000000000000e+00
5.268418008752033467e-06 4.589088869909069634e-06 2.976738285094797053e-06 2.071756033399612648e-06 1.801813773943152486e-06 2.089598289414750435e-06 3.021811091838411123e-06 4.873059227308841332e-06 8.164191662180983987e-06 1.372423089230793763e-05 2.267390666802218964e-05 3.442498345930990747e-05 2.366933933134147473e-05 1.396197191376152537e-05 6.971657830286199108e-06 2.197018395362782746e-06 1.732430725391390729e-08 5.881790833807152359e-07 1.477731321349521011e-06 2.746719868184716252e-06 4.839740396176748683e-06 8.417604728546664781e-06 1.455922111125743905e-05 2.504509119517248181e-05 4.269175035451559764e-05 7.144328883277068919e-05 1.148717824624159918e-04 1.549823594758118438e-04 1.257995818633095481e-04 7.861447300615005251e-05 4.032594078350804003e-05 1.317413913755105400e-05 0.000000000000000000e+00
3.031178661907569838e-06 2.642534291616220374e-06 1.717586853828106773e-06 1.201251367161263343e-06 1.053515372318928254e-06 1.232941557342560199e-06 1.795809094572747142e-06 2.914849139534117038e-06 4.927052394804465002e-06 8.413363268788555429e-06 1.428577541985305235e-05 2.366933933134147134e-05 3.405351544140524316e-05 2.345839459194254704e-05 1.203227420503633465e-05 4.393609139058675633e-06 3.857134519546626205e-09 3.610750217813711574e-07 9.090104986801435989e-07 1.694437108532744299e-06 2.992108181131477343e-06 5.216391467479982450e-06 9.054939597001303449e-06 1.567467728571644218e-05 2.702949962963069265e-05 4.625843294822070762e-05 7.788849567229227055e-05 1.257995818633095481e-04 1.671468452763734608e-04 1.289776245230388153e-04 6.917915647578250910e-05 2.608576416267937759e-05 0.000000000000000000e+00
