2.436062707676264760e-02 2.070332950674778731e-03 7.462028260964284143e-04 3.280942281506665109e-04 1.696176873163664992e-04 9.852501965581908266e-05 6.199416655710632620e-05 4.057541439702000517e-05 2.702201536883716719e-05 1.787754494190433368e-05 1.144027782424743738e-05 6.897722844804768869e-06 3.809589349820705604e-06 1.877491467727081104e-06 4.632492490348319514e-07
2.070332950674778731e-03 1.599663185052171283e-02 1.581215611988346032e-03 6.029288122101049158e-04 2.971291969257840366e-04 1.700367215034151284e-04 1.066353528440937168e-04 6.978514298295326000e-05 4.650130476781196053e-05 3.078189875727319654e-05 1.970683312932124925e-05 1.188538389739591854e-05 6.565464901572511812e-06 3.235972609506649024e-06 7.992346947597656554e-07
7.462028260964280891e-04 1.581215611988346249e-03 9.341804696527887877e-03 1.282485432705689730e-03 5.426121619279155629e-04 2.989619045519131216e-04 1.860243715382967847e-04 1.216835215630229344e-04 8.116582994571047704e-05 5.378243972458886826e-05 3.445965892851202448e-05 2.079400195209810142e-05 1.149039521642728126e-05 5.664297456102569133e-06 1.401494146538896115e-06
3.280942281506664567e-04 6.029288122101048074e-04 1.282485432705689730e-03 6.281322164316085685e-03 1.104158259510472839e-03 5.307174427504357007e-04 3.231808237219159865e-04 2.110344430683837660e-04 1.409991454562896417e-04 9.359363727127226152e-05 6.005096051382600373e-05 3.626998378037020427e-05 2.005368506091747429e-05 9.888475941951752618e-06 2.454100387081629160e-06
1.696176873163665535e-04 2.971291969257839824e-04 5.426121619279156713e-04 1.104158259510472839e-03 4.191302343770346439e-03 1.017106230303889067e-03 5.608405804556056227e-04 3.633378159422564493e-04 2.433796553860245867e-04 1.620558214886843478e-04 1.042310590756117378e-04 6.305656868825813355e-05 3.489915884118281389e-05 1.721738400067724867e-05 4.295086034843976556e-06
9.852501965581902845e-05 1.700367215034151284e-04 2.989619045519131216e-04 5.307174427504357007e-04 1.017106230303889067e-03 3.077855321765790662e-03 1.014865656640527754e-03 6.196727681764926162e-04 4.160650019752433417e-04 2.785510782720340738e-04 1.799256542287405681e-04 1.091603167369103186e-04 6.052162616749341088e-05 2.988386298458199026e-05 7.518978699069400214e-06
6.199416655710632620e-05 1.066353528440937168e-04 1.860243715382967847e-04 3.231808237219158781e-04 5.608405804556056227e-04 1.014865656640527754e-03 2.424111102507640024e-03 1.068146642221312224e-03 7.011736592056195920e-04 4.737597566663985125e-04 3.083649103555855019e-04 1.880362527453545256e-04 1.045745079715342533e-04 5.171174891697573697e-05 1.319417506341116302e-05
4.057541439702001872e-05 6.978514298295327356e-05 1.216835215630229344e-04 2.110344430683837660e-04 3.633378159422565035e-04 6.196727681764926162e-04 1.068146642221312441e-03 2.088414485524109007e-03 1.179176946106627382e-03 7.995046836247394258e-04 5.278809156622880656e-04 3.249485611461091594e-04 1.817387060552213423e-04 9.009144895658688834e-05 2.352085851974353861e-05
2.702201536883715364e-05 4.650130476781196053e-05 8.116582994571047704e-05 1.409991454562896417e-04 2.433796553860245867e-04 4.160650019752434501e-04 7.011736592056195920e-04 1.179176946106627382e-03 1.996483386173684461e-03 1.319469687502209656e-03 8.903992734087900172e-04 5.581188918010668298e-04 3.154559560061716002e-04 1.569820784887524261e-04 4.254870359702810621e-05
1.787754494190433707e-05 3.078189875727320332e-05 5.378243972458888181e-05 9.359363727127228863e-05 1.620558214886843478e-04 2.785510782720340738e-04 4.737597566663985125e-04 7.995046836247396427e-04 1.319469687502209656e-03 2.019242509126334493e-03 1.458607194548623741e-03 9.469917045262861606e-04 5.466271524172095463e-04 2.735503245185277269e-04 7.896295711111531862e-05
1.144027782424743907e-05 1.970683312932125264e-05 3.445965892851202448e-05 6.005096051382600373e-05 1.042310590756117649e-04 1.799256542287405681e-04 3.083649103555855561e-04 5.278809156622879572e-04 8.903992734087899088e-04 1.458607194548623741e-03 2.099440478607761656e-03 1.554490393432528912e-03 9.388823469134541678e-04 4.744321867560708948e-04 1.518618994020054156e-04
6.897722844804768022e-06 1.188538389739591854e-05 2.079400195209810820e-05 3.626998378037021105e-05 6.305656868825813355e-05 1.091603167369103186e-04 1.880362527453545256e-04 3.249485611461092136e-04 5.581188918010668298e-04 9.469917045262861606e-04 1.554490393432528912e-03 2.155541680579203204e-03 1.562783430914586880e-03 8.172346251427701396e-04 3.027159141381368821e-04
3.809589349820705604e-06 6.565464901572510118e-06 1.149039521642728295e-05 2.005368506091747429e-05 3.489915884118280711e-05 6.052162616749341088e-05 1.045745079715342533e-04 1.817387060552213423e-04 3.154559560061716002e-04 5.466271524172095463e-04 9.388823469134542762e-04 1.562783430914586663e-03 2.112639822302551061e-03 1.391248876439213182e-03 6.111213471690558246e-04
1.877491467727082375e-06 3.235972609506650718e-06 5.664297456102569133e-06 9.888475941951754312e-06 1.721738400067724189e-05 2.988386298458199026e-05 5.171174891697573697e-05 9.009144895658688834e-05 1.569820784887523718e-04 2.735503245185277269e-04 4.744321867560708948e-04 8.172346251427701396e-04 1.391248876439213182e-03 1.907210191752067461e-03 1.196835586954453183e-03
4.632492490348331690e-07 7.992346947597656554e-07 1.401494146538895903e-06 2.454100387081629160e-06 4.295086034843974862e-06 7.518978699069401061e-06 1.319417506341116640e-05 2.352085851974353522e-05 4.254870359702810621e-05 7.896295711111531862e-05 1.518618994020054156e-04 3.027159141381368821e-04 6.111213471690559330e-04 1.196835586954453183e-03 1.736594507773462758e-03
