1.540592758388044554e-03 7.096687546623048652e-04 3.905086029674601639e-04 2.235995667455153166e-04 1.284342119603649470e-04 7.388340986099771793e-05 4.253978097379892319e-05 2.450685835708231336e-05 1.412355901061061159e-05 8.140710056374569716e-06 4.690916402044839646e-06 2.700747676402673932e-06 1.552753617890172516e-06 8.912999507252612386e-07 5.087168030207128823e-07 6.889544302584717857e-05 5.465784621283885050e-05 2.228515697577289977e-05 1.055341614697922552e-05 5.757691581599146856e-06 3.487208405127992754e-06 2.261682401255221497e-06 1.526404728485102447e-06 1.045324416452924211e-06 7.083699509676713106e-07 4.627010640990673083e-07 2.840237900878739064e-07 1.598820395941680802e-07 8.052884346842911740e-08 2.277345030162257543e-08 6.026349135399267032e-06
7.096687546623048652e-04 8.921029779927736568e-04 3.101942479934526693e-04 1.670491180985880981e-04 9.510944521773065689e-05 5.462141579419030850e-05 3.150173266752856412e-05 1.821384933517903050e-05 1.054796028753634560e-05 6.111943121904816602e-06 3.537263103432787340e-06 2.039915261745554939e-06 1.169564530682910858e-06 6.660885177503021267e-07 3.702474844710883341e-07 5.465784621283883694e-05 1.380874998957009594e-04 7.678904812871115322e-05 3.318552126352752863e-05 1.749461050509815466e-05 1.051765649510209495e-05 6.839574578527292856e-06 4.641085335736155674e-06 3.195148604753829927e-06 2.174302436882022214e-06 1.424291320145234309e-06 8.754703090436994881e-07 4.926125360645593719e-07 2.476353039600315042e-07 6.880133944636789457e-08 -1.032586846103464740e-05
3.905086029674601639e-04 3.101942479934526151e-04 4.219046646218342026e-04 1.190295713484089884e-04 6.191296085798472977e-05 3.519551026945461048e-05 2.036730460058408805e-05 1.189030903813058397e-05 6.976085781337476550e-06 4.098888672429052931e-06 2.399206042128851013e-06 1.389552606804356068e-06 7.911015845782019070e-07 4.414395027126393723e-07 2.280449667211342951e-07 2.228515697577292009e-05 7.678904812871113967e-05 1.303076988262172147e-04 6.948537676630808313e-05 3.261524198910815302e-05 1.915616082541290755e-05 1.253428673221808488e-05 8.617941724922749489e-06 6.009112465502528972e-06 4.130285710650878027e-06 2.723718310297480933e-06 1.679596376411506143e-06 9.445401851344211597e-07 4.721898207970886327e-07 1.249737568030446002e-07 -2.933317410589129400e-06
2.235995667455153166e-04 1.670491180985881252e-04 1.190295713484089749e-04 2.199492503950842151e-04 5.238450716902153382e-05 2.666629452611882074e-05 1.541953889734596668e-05 9.170657839509708197e-06 5.520757910313789854e-06 3.331356624059058713e-06 1.991266008855606443e-06 1.162460919426063601e-06 6.536698464317830652e-07 3.512000743922110610e-07 1.551270594963985887e-07 1.055341614697923230e-05 3.318552126352752863e-05 6.948537676630808313e-05 1.143480845419922866e-04 6.277447004627915419e-05 3.333496566772249225e-05 2.161340493125289759e-05 1.497107857436054561e-05 1.053063325179567400e-05 7.288098125468367313e-06 4.828465585863714847e-06 2.984696786688618701e-06 1.678800620230755542e-06 8.370796637654176406e-07 2.163824460639837718e-07 -7.936317789387222578e-06
1.284342119603649199e-04 9.510944521773065689e-05 6.191296085798472977e-05 5.238450716902152705e-05 1.261878607298451351e-04 2.915467125106538474e-05 1.528617538065771888e-05 9.257996680896720692e-06 5.757892075102021427e-06 3.589399483127541375e-06 2.198833954510062223e-06 1.295758209406536711e-06 7.192288836906243830e-07 3.700503616693786863e-07 1.305006151367666163e-07 5.757691581599146856e-06 1.749461050509815805e-05 3.261524198910816658e-05 6.277447004627916775e-05 1.030559744256210789e-04 6.114677429315292358e-05 3.696024346153010265e-05 2.562155459992669025e-05 1.815548840508248178e-05 1.264264186777040127e-05 8.411366879817221067e-06 5.212270588427665752e-06 2.934599718818135005e-06 1.462344723242491223e-06 3.758625789798164922e-07 -8.190249855733958348e-06
7.388340986099771793e-05 5.462141579419030850e-05 3.519551026945461726e-05 2.666629452611882074e-05 2.915467125106538474e-05 7.969311004296837381e-05 2.129300614486464058e-05 1.214859084703213598e-05 7.731356864755890097e-06 4.942639300428647543e-06 3.084684208175430452e-06 1.831964678736429903e-06 1.009553291738248411e-06 5.048116373186029605e-07 1.474309709245596119e-07 3.487208405127992754e-06 1.051765649510209326e-05 1.915616082541291094e-05 3.333496566772249225e-05 6.114677429315292358e-05 9.825422734921879480e-05 6.470644438960157399e-05 4.333064766249468007e-05 3.096741239550888588e-05 2.174870671632558256e-05 1.455542801160748322e-05 9.052451123438202314e-06 5.106750328797920479e-06 2.546056277415959422e-06 6.573651997990552188e-07 -1.858450498106715518e-05
4.253978097379892319e-05 3.150173266752856412e-05 2.036730460058408805e-05 1.541953889734596668e-05 1.528617538065772227e-05 2.129300614486464397e-05 5.560380522233787296e-05 1.931490259238674128e-05 1.194320909513613759e-05 7.762563162242748635e-06 4.909212013729743237e-06 2.935639018248480694e-06 1.616076592136955568e-06 7.985529725613492167e-07 2.129403939290977037e-07 2.261682401255220226e-06 6.839574578527292856e-06 1.253428673221808488e-05 2.161340493125289420e-05 3.696024346153009587e-05 6.470644438960158754e-05 1.000529382877103830e-04 7.302823825188022630e-05 5.198582408359191825e-05 3.704057109235372991e-05 2.504262876932111635e-05 1.567308435380860329e-05 8.873549031339280236e-06 4.430421392794591083e-06 1.158277556404417040e-06 -1.529267565660732847e-05
2.450685835708232014e-05 1.821384933517903050e-05 1.189030903813058566e-05 9.170657839509708197e-06 9.257996680896722386e-06 1.214859084703213428e-05 1.931490259238674128e-05 4.323615718317905401e-05 1.972600369857194986e-05 1.276062080952710844e-05 8.184965247048312450e-06 4.938998358971156978e-06 2.728809079489007402e-06 1.344921988508007971e-06 3.520491993438723333e-07 1.526404728485103083e-06 4.641085335736155674e-06 8.617941724922749489e-06 1.497107857436054222e-05 2.562155459992668347e-05 4.333064766249467329e-05 7.302823825188022630e-05 1.081650891771328738e-04 8.536141476274119934e-05 6.195664429169978613e-05 4.269008803259725687e-05 2.702844181240667652e-05 1.540343778970921682e-05 7.710698416761804390e-06 2.061147152140428318e-06 -1.302126299393640855e-05
1.412355901061061159e-05 1.054796028753634560e-05 6.976085781337476550e-06 5.520757910313789854e-06 5.757892075102019733e-06 7.731356864755888403e-06 1.194320909513613759e-05 1.972600369857194647e-05 3.735474158278479238e-05 2.112947132748560288e-05 1.373616156566826929e-05 8.420224059136596347e-06 4.693674892101626622e-06 2.317718220694426706e-06 6.210842350649581727e-07 1.045324416452925058e-06 3.195148604753829504e-06 6.009112465502528125e-06 1.053063325179567400e-05 1.815548840508248178e-05 3.096741239550889266e-05 5.198582408359190470e-05 8.536141476274121290e-05 1.216221292145140161e-04 1.001798041462765220e-04 7.144215049983611580e-05 4.625771964223215904e-05 2.669014552222319511e-05 1.341775351045097031e-05 3.722427618221338341e-06 -1.258811078042331779e-05
8.140710056374569716e-06 6.111943121904816602e-06 4.098888672429053778e-06 3.331356624059058713e-06 3.589399483127540951e-06 4.942639300428646696e-06 7.762563162242748635e-06 1.276062080952710844e-05 2.112947132748560288e-05 3.504975427223053989e-05 2.268075745038839445e-05 1.428971498914668134e-05 8.112384307148708882e-06 4.022658943812695370e-06 1.143238327686485189e-06 7.083699509676708871e-07 2.174302436882022214e-06 4.130285710650878027e-06 7.288098125468366466e-06 1.264264186777040296e-05 2.174870671632558256e-05 3.704057109235373669e-05 6.195664429169978613e-05 1.001798041462765085e-04 1.383510964809873337e-04 1.148710111429588753e-04 7.788801829698007112e-05 4.606635398982181234e-05 2.331690805315434528e-05 6.884038918869018964e-06 -2.275887127229705094e-05
4.690916402044839646e-06 3.537263103432787763e-06 2.399206042128851013e-06 1.991266008855606443e-06 2.198833954510061800e-06 3.084684208175430452e-06 4.909212013729742390e-06 8.184965247048312450e-06 1.373616156566827099e-05 2.268075745038839445e-05 3.442891868225411982e-05 2.367160229404540830e-05 1.396327561705198300e-05 6.972410434462183411e-06 2.197456002799446624e-06 4.627010640990672024e-07 1.424291320145234732e-06 2.723718310297480933e-06 4.828465585863714000e-06 8.411366879817217679e-06 1.455542801160748491e-05 2.504262876932111635e-05 4.269008803259725010e-05 7.144215049983611580e-05 1.148710111429588482e-04 1.549818556895849429e-04 1.257992726716518112e-04 7.861429906030122528e-05 4.032585310994235344e-05 1.317411427830755016e-05 -2.346809511725625775e-05
2.700747676402674355e-06 2.039915261745554939e-06 1.389552606804356068e-06 1.162460919426063601e-06 1.295758209406536711e-06 1.831964678736430115e-06 2.935639018248480694e-06 4.938998358971156131e-06 8.420224059136594653e-06 1.428971498914667965e-05 2.367160229404540492e-05 3.405481676485153564e-05 2.345914429098667727e-05 1.203270699357452833e-05 4.393860788999079635e-06 2.840237900878739064e-07 8.754703090436994881e-07 1.679596376411505932e-06 2.984696786688618278e-06 5.212270588427666599e-06 9.052451123438200620e-06 1.567308435380859990e-05 2.702844181240666974e-05 4.625771964223215904e-05 7.788801829698007112e-05 1.257992726716518112e-04 1.671466562532154950e-04 1.289775180391565838e-04 6.917910234871691366e-05 2.608574774224873264e-05 -2.428066673816061749e-05
