5.804790288745757115e-02 2.857356768191219535e-03 1.731225263068919594e-03 3.092529767828804989e-03 1.696576429557640963e-03 -8.894104259726805066e-04 8.032405081348655516e-04 -1.097896206214233819e-04 1.514909663610270732e-03 9.350819988807892134e-04 -1.728083984582779180e-04 -3.835843223597802730e-04 -7.092934470621695651e-04 8.145335041747847550e-05 -2.999935796577147575e-04
2.857356768191219535e-03 3.545870509908730789e-02 -8.108544861238206267e-04 1.609660002052749417e-03 -1.165228238283249555e-04 -2.042759038477452455e-03 -2.633914501206834286e-04 4.226441428739287397e-04 1.057673790419272862e-04 1.309167331681096024e-04 5.779540337437612469e-04 -2.143362862067155563e-04 -2.530073366477262687e-04 -4.313371403698139242e-05 7.683068921251088256e-05
1.731225263068919594e-03 -8.108544861238206267e-04 1.954347574426510900e-02 2.389507652244195635e-03 8.638590099078853547e-05 -1.215751521163210185e-03 -1.270828575969274604e-04 -9.834795426808438327e-04 -6.920227465378831974e-04 2.133098754920134264e-04 5.532581416196851842e-05 1.770847907447043758e-04 -1.738749532928328249e-04 4.901797695043807042e-05 -1.679919443663900039e-04
3.092529767828804989e-03 1.609660002052749417e-03 2.389507652244195635e-03 1.292654944051303476e-02 4.018876569508235711e-04 -4.254128416992495904e-04 3.455703732766602461e-04 -5.049677066334625104e-04 1.140506797873773703e-04 -1.202942228755632306e-04 -2.930606000462004067e-05 9.278526805976299908e-05 -8.792176208790875719e-05 1.206478027863540337e-04 -2.354294874546196631e-05
1.696576429557640963e-03 -1.165228238283249555e-04 8.638590099078853547e-05 4.018876569508235711e-04 6.367600222776406867e-03 -5.010775364910728669e-04 -2.318553249226002681e-04 1.866776884102541235e-04 1.383238904118560197e-04 1.265276300519971504e-04 -2.074550040440460209e-04 4.531552729836456106e-05 4.303863926159162277e-05 7.596145721489211313e-05 3.999450820506350514e-05
-8.894104259726805066e-04 -2.042759038477452455e-03 -1.215751521163210185e-03 -4.254128416992495904e-04 -5.010775364910728669e-04 3.869138550528214426e-03 4.041440127425603419e-05 -7.948942056650227551e-05 -4.498124341926049478e-04 3.113966392563602740e-04 -3.031901933538343498e-05 3.890730430964603671e-05 1.063353113898081215e-04 2.088010342937422661e-05 1.634716489752848417e-05
8.032405081348655516e-04 -2.633914501206834286e-04 -1.270828575969274604e-04 3.455703732766602461e-04 -2.318553249226002681e-04 4.041440127425603419e-05 2.746942284292419947e-03 -3.042824838426778488e-04 9.887404400832076651e-05 5.537168001308812515e-05 2.714944018523860836e-05 -2.897271907608290481e-05 -4.842296460441456449e-05 -1.024505972071267519e-04 -4.266196046378148215e-05
-1.097896206214233819e-04 4.226441428739287397e-04 -9.834795426808438327e-04 -5.049677066334625104e-04 1.866776884102541235e-04 -7.948942056650227551e-05 -3.042824838426778488e-04 1.518821502718460670e-03 3.290832463525582193e-05 1.703939249090736933e-04 9.129489808904998679e-06 2.973163719048471936e-05 3.196574115524981278e-05 1.989657482955588683e-05 -3.410760387579691227e-05
1.514909663610270732e-03 1.057673790419272862e-04 -6.920227465378831974e-04 1.140506797873773703e-04 1.383238904118560197e-04 -4.498124341926049478e-04 9.887404400832076651e-05 3.290832463525582193e-05 6.678872098796873437e-04 -3.619157370020601361e-05 -5.323688427196302432e-06 -4.955390954222400559e-05 2.194997443333515465e-05 3.119091036686069679e-05 1.932777258938200957e-05
9.350819988807892134e-04 1.309167331681096024e-04 2.133098754920134264e-04 -1.202942228755632306e-04 1.265276300519971504e-04 3.113966392563602740e-04 5.537168001308812515e-05 1.703939249090736933e-04 -3.619157370020601361e-05 4.866987056679703818e-04 9.506742157931022513e-06 2.082418192981299367e-05 3.139180032478827828e-05 1.696651729263617102e-06 -1.845565321316510935e-05
-1.728083984582779180e-04 5.779540337437612469e-04 5.532581416196851842e-05 -2.930606000462004067e-05 -2.074550040440460209e-04 -3.031901933538343498e-05 2.714944018523860836e-05 9.129489808904998679e-06 -5.323688427196302432e-06 9.506742157931022513e-06 3.425002926591647285e-04 1.362727376883305149e-05 3.144279792092464739e-05 -6.713706238187181319e-06 1.751906441429440704e-05
-3.835843223597802730e-04 -2.143362862067155563e-04 1.770847907447043758e-04 9.278526805976299908e-05 4.531552729836456106e-05 3.890730430964603671e-05 -2.897271907608290481e-05 2.973163719048471936e-05 -4.955390954222400559e-05 2.082418192981299367e-05 1.362727376883305149e-05 2.122984811125563486e-04 6.448978531299286968e-05 2.961055440294245488e-05 8.210652178842849417e-06
-7.092934470621695651e-04 -2.530073366477262687e-04 -1.738749532928328249e-04 -8.792176208790875719e-05 4.303863926159162277e-05 1.063353113898081215e-04 -4.842296460441456449e-05 3.196574115524981278e-05 2.194997443333515465e-05 3.139180032478827828e-05 3.144279792092464739e-05 6.448978531299286968e-05 1.365584583884552072e-04 2.257888002110122402e-05 1.533629274081715592e-05
8.145335041747847550e-05 -4.313371403698139242e-05 4.901797695043807042e-05 1.206478027863540337e-04 7.596145721489211313e-05 2.088010342937422661e-05 -1.024505972071267519e-04 1.989657482955588683e-05 3.119091036686069679e-05 1.696651729263617102e-06 -6.713706238187181319e-06 2.961055440294245488e-05 2.257888002110122402e-05 6.931909120830951894e-05 2.161320827848337944e-05
-2.999935796577147575e-04 7.683068921251088256e-05 -1.679919443663900039e-04 -2.354294874546196631e-05 3.999450820506350514e-05 1.634716489752848417e-05 -4.266196046378148215e-05 -3.410760387579691227e-05 1.932777258938200957e-05 -1.845565321316510935e-05 1.751906441429440704e-05 8.210652178842849417e-06 1.533629274081715592e-05 2.161320827848337944e-05 7.742992712566253101e-05
