1.274450728817277034e-03 2.876841184469234583e-04 2.162422095975345942e-04 1.998839078450220959e-04 1.893990498983914698e-04 1.922118582310553350e-04 1.936825412657269612e-04 1.917694499346426031e-04 1.861139404267675857e-04 1.963640415331701381e-04 1.868596878454691621e-04 1.818174293397981946e-04 1.781144295292705186e-04 1.578587829329728537e-04 1.781275586550183881e-04
2.876841184469234583e-04 4.779929476413033191e-04 2.860721923837490220e-04 2.578168978749475278e-04 2.669575171807878999e-04 2.600565559725217016e-04 2.526097402286751155e-04 2.644141943522824024e-04 2.586692513920592958e-04 2.648057489822074821e-04 2.638740570787867805e-04 2.626153800293001893e-04 2.516867735408935460e-04 2.213165049026249380e-04 2.154890508070933649e-04
2.162422095975345942e-04 2.860721923837490220e-04 3.105488588619139431e-04 2.467486570121191105e-04 2.455084570710137091e-04 2.384546874044329943e-04 2.370171070191781171e-04 2.475338484119368721e-04 2.459651324606087325e-04 2.515569698234428552e-04 2.496196847918877152e-04 2.512083372047075138e-04 2.385141334108980247e-04 2.121201961684022639e-04 1.952434050541826057e-04
1.998839078450220959e-04 2.578168978749475278e-04 2.467486570121191105e-04 2.579552112497341559e-04 2.357896096052655471e-04 2.315127862376284310e-04 2.318346352677397694e-04 2.404463295242010928e-04 2.377542948992060349e-04 2.447184461091578040e-04 2.432963307755721036e-04 2.474549364164259878e-04 2.367135557778963562e-04 2.053895411535086092e-04 1.729022217689036483e-04
1.893990498983914698e-04 2.669575171807878999e-04 2.455084570710137091e-04 2.357896096052655471e-04 2.459242581006691047e-04 2.317390861587093293e-04 2.306216500684777260e-04 2.408899152267576522e-04 2.369756309893470358e-04 2.425433042452562250e-04 2.404505513858246296e-04 2.429485959792744955e-04 2.337715749811365099e-04 2.062283659554780841e-04 1.870676331683979914e-04
1.922118582310553350e-04 2.600565559725217016e-04 2.384546874044329943e-04 2.315127862376284310e-04 2.317390861587093293e-04 2.366020967303856192e-04 2.304302904440334626e-04 2.391964250342400948e-04 2.366971818079420065e-04 2.426365173568343606e-04 2.411926590352921767e-04 2.433089614046973575e-04 2.347564712585924792e-04 2.100969780765295735e-04 1.874710669808292841e-04
1.936825412657269612e-04 2.526097402286751155e-04 2.370171070191781171e-04 2.318346352677397694e-04 2.306216500684777260e-04 2.304302904440334626e-04 2.337613682513990199e-04 2.394950570761624506e-04 2.366677896758151379e-04 2.427286780253003716e-04 2.407549777224476332e-04 2.440247418390142833e-04 2.356835318292332265e-04 2.101287199365451579e-04 1.854281121120465758e-04
1.917694499346426031e-04 2.644141943522824024e-04 2.475338484119368721e-04 2.404463295242010928e-04 2.408899152267576522e-04 2.391964250342400948e-04 2.394950570761624506e-04 2.515866455349318647e-04 2.468117114262105777e-04 2.532935302106374686e-04 2.514145225129309691e-04 2.545383185006720251e-04 2.455637381839882402e-04 2.172505866859576772e-04 1.870040747661877347e-04
1.861139404267675857e-04 2.586692513920592958e-04 2.459651324606087325e-04 2.377542948992060349e-04 2.369756309893470358e-04 2.366971818079420065e-04 2.366677896758151379e-04 2.468117114262105777e-04 2.477193026479184768e-04 2.524915133717928087e-04 2.501359511843278247e-04 2.529394759020984216e-04 2.436344849816501955e-04 2.161062654697037900e-04 1.843690217462968302e-04
1.963640415331701381e-04 2.648057489822074821e-04 2.515569698234428552e-04 2.447184461091578040e-04 2.425433042452562250e-04 2.426365173568343606e-04 2.427286780253003716e-04 2.532935302106374686e-04 2.524915133717928087e-04 2.630793631704439061e-04 2.606604585920664630e-04 2.646570565147894410e-04 2.554692982943144097e-04 2.250712695654991005e-04 1.883976404394006551e-04
1.868596878454691621e-04 2.638740570787867805e-04 2.496196847918877152e-04 2.432963307755721036e-04 2.404505513858246296e-04 2.411926590352921767e-04 2.407549777224476332e-04 2.514145225129309691e-04 2.501359511843278247e-04 2.606604585920664630e-04 2.645094893367036558e-04 2.697204397414188284e-04 2.632227762375212226e-04 2.344161076872977047e-04 1.972605894189492955e-04
1.818174293397981946e-04 2.626153800293001893e-04 2.512083372047075138e-04 2.474549364164259878e-04 2.429485959792744955e-04 2.433089614046973575e-04 2.440247418390142833e-04 2.545383185006720251e-04 2.529394759020984216e-04 2.646570565147894410e-04 2.697204397414188284e-04 2.832520134578854726e-04 2.832039346285687579e-04 2.579315463817472812e-04 2.162733450752256175e-04
1.781144295292705186e-04 2.516867735408935460e-04 2.385141334108980247e-04 2.367135557778963562e-04 2.337715749811365099e-04 2.347564712585924792e-04 2.356835318292332265e-04 2.455637381839882402e-04 2.436344849816501955e-04 2.554692982943144097e-04 2.632227762375212226e-04 2.832039346285687579e-04 3.105037317449531559e-04 3.040736081623074882e-04 2.746966692486393631e-04
1.578587829329728537e-04 2.213165049026249380e-04 2.121201961684022639e-04 2.053895411535086092e-04 2.062283659554780841e-04 2.100969780765295735e-04 2.101287199365451579e-04 2.172505866859576772e-04 2.161062654697037900e-04 2.250712695654991005e-04 2.344161076872977047e-04 2.579315463817472812e-04 3.040736081623074882e-04 3.531728459865751311e-04 3.836745612148735910e-04
1.781275586550183881e-04 2.154890508070933649e-04 1.952434050541826057e-04 1.729022217689036483e-04 1.870676331683979914e-04 1.874710669808292841e-04 1.854281121120465758e-04 1.870040747661877347e-04 1.843690217462968302e-04 1.883976404394006551e-04 1.972605894189492955e-04 2.162733450752256175e-04 2.746966692486393631e-04 3.836745612148735910e-04 6.107586091547123315e-04
