3.934858056988808916e-02 2.601602994208224596e-03 9.225837096537144134e-04 3.874351264828161299e-04 1.801307880727553534e-04 9.519228823697562110e-05 5.569655782261159185e-05 3.510679953884665485e-05 2.297890832088376456e-05 1.529780439458413419e-05 1.011759579486949807e-05 6.472759210359711327e-06 3.901952706549532363e-06 2.154797022350535369e-06 1.061897201907731603e-06 2.618527867458637293e-07
2.601602994208225030e-03 2.436062707492988449e-02 2.070332950591699354e-03 7.462028260618793363e-04 3.280942281386982199e-04 1.696176873112452432e-04 9.852501965346976563e-05 6.199416655583547863e-05 4.057541439624489548e-05 2.702201536833518159e-05 1.787754494154473770e-05 1.144027782398369673e-05 6.897722844611421741e-06 3.809589349688590911e-06 1.877491467646328371e-06 4.632492489355923008e-07
9.225837096537148471e-04 2.070332950591699788e-03 1.599663185043510502e-02 1.581215611900187168e-03 6.029288122023052738e-04 2.971291969237614575e-04 1.700367215033540607e-04 1.066353528444301718e-04 6.978514298327696212e-05 4.650130476805402899e-05 3.078189875738692935e-05 1.970683312933637726e-05 1.188538389734601813e-05 6.565464901501321234e-06 3.235972609444584379e-06 7.992346946084581483e-07
3.874351264828162383e-04 7.462028260618793363e-04 1.581215611900187168e-03 9.341804696331270849e-03 1.282485432714558938e-03 5.426121619254730723e-04 2.989619045527136423e-04 1.860243715395235053e-04 1.216835215640249405e-04 8.116582994643086163e-05 5.378243972498630290e-05 3.445965892866626579e-05 2.079400195208811999e-05 1.149039521634542569e-05 5.664297456014927481e-06 1.401494146281407205e-06
1.801307880727551637e-04 3.280942281386981657e-04 6.029288122023052738e-04 1.282485432714558938e-03 6.281322164138365000e-03 1.104158259505944560e-03 5.307174427507235564e-04 3.231808237236627446e-04 2.110344430699391083e-04 1.409991454574363481e-04 9.359363727189739894e-05 6.005096051405316442e-05 3.626998378032800170e-05 2.005368506076086807e-05 9.888475941791736236e-06 2.454100386636733152e-06
9.519228823697549913e-05 1.696176873112453245e-04 2.971291969237614575e-04 5.426121619254732891e-04 1.104158259505944777e-03 4.191302343633637219e-03 1.017106230315376189e-03 5.608405804586795527e-04 3.633378159452349153e-04 2.433796553882657139e-04 1.620558214899540570e-04 1.042310590761306505e-04 6.305656868826152168e-05 3.489915884095282750e-05 1.721738400041885957e-05 4.295086034093001380e-06
5.569655782261161218e-05 9.852501965346972498e-05 1.700367215033540065e-04 2.989619045527136423e-04 5.307174427507235564e-04 1.017106230315375972e-03 3.077855321699493000e-03 1.014865656643148487e-03 6.196727681807986336e-04 4.160650019787864059e-04 2.785510782740655434e-04 1.799256542295491119e-04 1.091603167368657986e-04 6.052162616706670956e-05 2.988386298411705049e-05 7.518978697813754338e-06
3.510679953884668873e-05 6.199416655583547863e-05 1.066353528444301718e-04 1.860243715395235595e-04 3.231808237236627446e-04 5.608405804586796611e-04 1.014865656643148487e-03 2.424111102508782339e-03 1.068146642221010382e-03 7.011736592112812957e-04 4.737597566698170020e-04 3.083649103569814664e-04 1.880362527452911269e-04 1.045745079708049104e-04 5.171174891616554657e-05 1.319417506137608335e-05
2.297890832088376795e-05 4.057541439624491581e-05 6.978514298327694856e-05 1.216835215640249269e-04 2.110344430699391083e-04 3.633378159452349153e-04 6.196727681807986336e-04 1.068146642221010382e-03 2.088414485528209460e-03 1.179176946114483511e-03 7.995046836309893093e-04 5.278809156651494919e-04 3.249485611463224762e-04 1.817387060541396880e-04 9.009144895523109352e-05 2.352085851657474431e-05
1.529780439458412064e-05 2.702201536833517142e-05 4.650130476805403577e-05 8.116582994643087518e-05 1.409991454574363481e-04 2.433796553882657139e-04 4.160650019787864059e-04 7.011736592112811873e-04 1.179176946114483511e-03 1.996483386184023413e-03 1.319469687509587652e-03 8.903992734136039833e-04 5.581188918015380241e-04 3.154559560043679214e-04 1.569820784862781954e-04 4.254870359234146613e-05
1.011759579486950654e-05 1.787754494154474109e-05 3.078189875738693613e-05 5.378243972498631645e-05 9.359363727189742605e-05 1.620558214899540570e-04 2.785510782740655434e-04 4.737597566698170020e-04 7.995046836309893093e-04 1.319469687509587869e-03 2.019242509134371900e-03 1.458607194557017851e-03 9.469917045280430018e-04 5.466271524147267233e-04 2.735503245139760294e-04 7.896295710482537393e-05
6.472759210359716409e-06 1.144027782398369842e-05 1.970683312933638404e-05 3.445965892866627935e-05 6.005096051405316442e-05 1.042310590761306505e-04 1.799256542295491119e-04 3.083649103569815206e-04 5.278809156651494919e-04 8.903992734136042001e-04 1.458607194557017851e-03 2.099440478613657981e-03 1.554490393436212814e-03 9.388823469101539648e-04 4.744321867472394718e-04 1.518618993945551306e-04
3.901952706549529822e-06 6.897722844611421741e-06 1.188538389734602152e-05 2.079400195208812337e-05 3.626998378032800848e-05 6.305656868826152168e-05 1.091603167368657986e-04 1.880362527452911269e-04 3.249485611463224762e-04 5.581188918015380241e-04 9.469917045280431102e-04 1.554490393436212814e-03 2.155541680580061892e-03 1.562783430911181617e-03 8.172346251281772120e-04 3.027159141303085088e-04
2.154797022350537487e-06 3.809589349688592182e-06 6.565464901501321234e-06 1.149039521634542738e-05 2.005368506076087145e-05 3.489915884095282750e-05 6.052162616706670956e-05 1.045745079708048969e-04 1.817387060541396880e-04 3.154559560043679214e-04 5.466271524147267233e-04 9.388823469101539648e-04 1.562783430911181617e-03 2.112639822291245001e-03 1.391248876423414188e-03 6.111213471603517411e-04
1.061897201907731392e-06 1.877491467646329430e-06 3.235972609444585650e-06 5.664297456014928328e-06 9.888475941791736236e-06 1.721738400041885957e-05 2.988386298411705049e-05 5.171174891616554657e-05 9.009144895523109352e-05 1.569820784862781954e-04 2.735503245139760836e-04 4.744321867472394718e-04 8.172346251281772120e-04 1.391248876423414188e-03 1.907210191740130612e-03 1.196835586943735194e-03
2.618527867458640999e-07 4.632492489355935713e-07 7.992346946084581483e-07 1.401494146281406781e-06 2.454100386636733152e-06 4.295086034093001380e-06 7.518978697813754338e-06 1.319417506137608335e-05 2.352085851657474431e-05 4.254870359234146613e-05 7.896295710482538748e-05 1.518618993945551306e-04 3.027159141303084546e-04 6.111213471603516327e-04 1.196835586943735194e-03 1.736594507760299676e-03
