1.700486202190364393e+00 9.785276736075885218e-01 5.630839031835830344e-01 3.240209659718057966e-01 1.864546043565866451e-01 1.072934258483249775e-01 6.174092224779614835e-02 3.552819242912452075e-02 2.044434082471537073e-02 -6.107210098523114215e-03 1.575973559668175303e-02 3.895588834591215757e-03 2.241677394931198500e-03 1.289950699657618294e-03 7.422891497781055345e-04 4.271428218384243922e-04 2.457950386328763446e-04 1.414402816337689871e-04 8.139038679713015117e-05 4.683527907797166423e-05 2.695089005805244902e-05 1.550861848604636191e-05 8.924278449854543068e-06 5.135386231976021369e-06 2.955106331551754801e-06
9.785276736085023463e-01 5.630839031704075737e-01 3.240209659560321920e-01 1.864546043504306805e-01 1.072934258446983091e-01 6.174092224542174212e-02 3.552819242858877569e-02 2.044434082464524974e-02 1.176449020280173272e-02 -1.110194279667273132e-02 3.895588834591215757e-03 7.414869825582594623e-03 1.289950699639509949e-03 7.422891497618422851e-04 4.271428218244901717e-04 2.457950386270372654e-04 1.414402816254167001e-04 8.139038679840433267e-05 4.683527907730485957e-05 2.695089005717324237e-05 1.550861848582779691e-05 8.924278449590085829e-06 5.135386231844924386e-06 2.955106331462067565e-06 1.700486202213467115e-06
5.630839031997004751e-01 3.240209659650041818e-01 1.864546043508794881e-01 1.072934258466372859e-01 6.174092224648901339e-02 3.552819242903751396e-02 2.044434082538142128e-02 1.176449020336240228e-02 6.769757505293179205e-03 -1.397611146724633477e-02 2.241677394931198500e-03 1.289950699639509949e-03 3.719150677917595384e-03 4.271428218369535093e-04 2.457950386315761152e-04 1.414402816292825856e-04 8.139038679775618306e-05 4.683527908043077706e-05 2.695089005816639528e-05 1.550861848611416520e-05 8.924278449920237249e-06 5.135386231955100503e-06 2.955106331537597493e-06 1.700486202248731426e-06 9.785276736717874858e-07
3.240209659698555233e-01 1.864546043491342731e-01 1.072934258429203841e-01 6.174092224531731871e-02 3.552819242833535340e-02 2.044434082488218868e-02 1.176449020335015860e-02 6.769757505364995889e-03 3.895588834598287357e-03 -1.563002290706694275e-02 1.289950699657618294e-03 7.422891497618423935e-04 4.271428218369535093e-04 1.958800049682061541e-03 1.414402816266540730e-04 8.139038679696524402e-05 4.683527907832255271e-05 2.695089005896665846e-05 1.550861848611107522e-05 8.924278449754384810e-06 5.135386231954816747e-06 2.955106331491511701e-06 1.700486202229192282e-06 9.785276736558257852e-07 5.630839032152552193e-07
1.864546043533936159e-01 1.072934258427606924e-01 6.174092224366443948e-02 3.552819242794077320e-02 2.044434082463906718e-02 1.176449020315548100e-02 6.769757505411235811e-03 3.895588834670277514e-03 2.241677394869859979e-03 -1.658174960233972650e-02 7.422891497781054261e-04 4.271428218244901717e-04 2.457950386315761152e-04 1.414402816266540730e-04 1.067121883105685235e-03 4.683527907823609437e-05 2.695089005796564847e-05 1.550861848669365432e-05 8.924278449822853872e-06 5.135386231899801957e-06 2.955106331514610289e-06 1.700486202216057765e-06 9.785276736522847640e-07 5.630839032105025174e-07 3.240209659813568802e-07
1.072934258463609791e-01 6.174092224423391451e-02 3.552819242737022959e-02 2.044434082463100766e-02 1.176449020314160147e-02 6.769757505371730953e-03 3.895588834738615645e-03 2.241677394935298519e-03 1.289950699646294019e-03 -1.712941115222098298e-02 4.271428218384243922e-04 2.457950386270372654e-04 1.414402816292825585e-04 8.139038679696523047e-05 4.683527907823608759e-05 5.941801605070843283e-04 1.550861848628376830e-05 8.924278450253693792e-06 5.135386231994212249e-06 2.955106331514608172e-06 1.700486202247565697e-06 9.785276736552091452e-07 5.630839032144965954e-07 3.240209659820930047e-07 1.864546043620093123e-07
6.174092224575829929e-02 3.552819242738293470e-02 2.044434082412143264e-02 1.176449020303266084e-02 6.769757505303722854e-03 3.895588834681344183e-03 2.241677394954748673e-03 1.289950699672513280e-03 7.422891497729592605e-04 -1.744455748017340740e-02 2.457950386328763446e-04 1.414402816254167001e-04 8.139038679775618306e-05 4.683527907832255949e-05 2.695089005796564847e-05 1.550861848628376491e-05 3.353306542950277203e-04 5.135386232196603148e-06 2.955106331542735595e-06 1.700486202232487663e-06 9.785276736646641505e-07 5.630839032111870259e-07 3.240209659815186635e-07 1.864546043607797646e-07 1.072934258503675437e-07
3.552819242951411882e-02 2.044434082485033916e-02 1.176449020315467262e-02 6.769757505479979433e-03 3.895588834779708208e-03 2.241677395000914869e-03 1.289950699729235485e-03 7.422891498142466550e-04 4.271428218467522575e-04 -1.762590526337382696e-02 1.414402816337690142e-04 8.139038679840433267e-05 4.683527908043077706e-05 2.695089005896665846e-05 1.550861848669365432e-05 8.924278450253693792e-06 5.135386232196603148e-06 1.907823708222922154e-04 1.700486202308693947e-06 9.785276736905255487e-07 5.630839032365025114e-07 3.240209659910507487e-07 1.864546043670302589e-07 1.072934258534470114e-07 6.174092225024301174e-08
2.044434082454938545e-02 1.176449020269522590e-02 6.769757505044440675e-03 3.895588834590105101e-03 2.241677394890048258e-03 1.289950699659433249e-03 7.422891497914329813e-04 4.271428218386002498e-04 2.457950386279814429e-04 -1.773026002038922272e-02 8.139038679713015117e-05 4.683527907730485957e-05 2.695089005816639528e-05 1.550861848611107522e-05 8.924278449822855566e-06 5.135386231994213096e-06 2.955106331542736018e-06 1.700486202308693735e-06 1.090618369412693590e-04 5.630839032093179418e-07 3.240209659814117256e-07 1.864546043585860287e-07 1.072934258490282787e-07 6.174092224740259263e-08 3.552819242944060938e-08
1.176449020287370986e-02 6.769757504982423443e-03 3.895588834455929444e-03 2.241677394847953024e-03 1.289950699634196491e-03 7.422891497734546325e-04 4.271428218382407826e-04 2.457950386306379550e-04 1.414402816246137400e-04 -1.779030991522223895e-02 4.683527907797166423e-05 2.695089005717324237e-05 1.550861848611416181e-05 8.924278449754384810e-06 5.135386231899802804e-06 2.955106331514608172e-06 1.700486202232487663e-06 9.785276736905255487e-07 5.630839032093178360e-07 6.251947370137233304e-05 1.864546043586128955e-07 1.072934258473763792e-07 6.174092224670548451e-08 3.552819242886814746e-08 2.044434082511821321e-08
6.769757505209596758e-03 3.895588834491863807e-03 2.241677394811956211e-03 1.289950699633689085e-03 7.422891497725793561e-04 4.271428218357484186e-04 2.457950386349499897e-04 1.414402816287428427e-04 8.139038679579124280e-05 -1.782486502294087713e-02 2.695089005805244902e-05 1.550861848582779691e-05 8.924278449920237249e-06 5.135386231954816747e-06 2.955106331514610713e-06 1.700486202247566120e-06 9.785276736646641505e-07 5.630839032365024055e-07 3.240209659814117256e-07 1.864546043586128955e-07 3.589704084168582625e-05 6.174092224689005828e-08 3.552819242912019932e-08 2.044434082516468421e-08 1.176449020341733565e-08
3.895588834550404219e-03 2.241677394791097462e-03 1.289950699589073081e-03 7.422891497585335169e-04 4.271428218273301308e-04 2.457950386289613990e-04 1.414402816286033330e-04 8.139038679665913309e-05 4.683527907719443358e-05 -1.784474941196186742e-02 1.550861848604636191e-05 8.924278449590085829e-06 5.135386231955100503e-06 2.955106331491512124e-06 1.700486202216057765e-06 9.785276736552091452e-07 5.630839032111870259e-07 3.240209659910507487e-07 1.864546043585860287e-07 1.072934258473763792e-07 6.174092224689005828e-08 2.063037820567228275e-05 2.044434082493088988e-08 1.176449020322607825e-08 6.769757505396977986e-09
2.241677394859620340e-03 1.289950699597116127e-03 7.422891497443948701e-04 4.271428218258853230e-04 2.457950386279369364e-04 1.414402816273552807e-04 8.139038679784371883e-05 4.683527907842168945e-05 2.695089005752463907e-05 -1.785619168353374045e-02 8.924278449854543068e-06 5.135386231844924386e-06 2.955106331537597493e-06 1.700486202229191858e-06 9.785276736522847640e-07 5.630839032144967013e-07 3.240209659815186635e-07 1.864546043670303119e-07 1.072934258490282787e-07 6.174092224670548451e-08 3.552819242912019932e-08 2.044434082493088988e-08 1.186286369047288638e-05 6.769757505392124090e-09 3.895588834718768174e-09
1.289950699631251798e-03 7.422891497459759621e-04 4.271428218159960440e-04 2.457950386260965574e-04 1.414402816261851284e-04 8.139038679679140575e-05 4.683527907891109153e-05 2.695089005812022521e-05 1.550861848591998459e-05 -1.786277602357013924e-02 5.135386231976021369e-06 2.955106331462067565e-06 1.700486202248731426e-06 9.785276736558257852e-07 5.630839032105025174e-07 3.240209659820930047e-07 1.864546043607797646e-07 1.072934258534470114e-07 6.174092224740259263e-08 3.552819242886814746e-08 2.044434082516468090e-08 1.176449020322608156e-08 6.769757505392124917e-09 6.823491370367276673e-06 2.241677394947302943e-09
7.422891497691981632e-04 4.271428218189655111e-04 2.457950386215909926e-04 1.414402816258081242e-04 8.139038679651052963e-05 4.683527907853137683e-05 2.695089005853179174e-05 1.550861848633747697e-05 8.924278449788217000e-06 -1.786656491578807529e-02 2.955106331551754801e-06 1.700486202213467115e-06 9.785276736717874858e-07 5.630839032152552193e-07 3.240209659813568802e-07 1.864546043620093123e-07 1.072934258503675437e-07 6.174092225024301174e-08 3.552819242944060938e-08 2.044434082511821321e-08 1.176449020341733565e-08 6.769757505396977986e-09 3.895588834718768174e-09 2.241677394947302943e-09 3.925557719819498227e-06
