9.999999999999999124e-05 1.885498606513197501e+03
1.000518228832476207e-04 1.886441142807208053e+03
1.001036726226075141e-04 1.887384149875926823e+03
1.001555492319972091e-04 1.888327627953878618e+03
1.002074527253417238e-04 1.889271577275686013e+03
1.002593831165729884e-04 1.890215998076110964e+03
1.003113404196302787e-04 1.891160890590020472e+03
1.003633246484600665e-04 1.892106255052391816e+03
1.004153358170159662e-04 1.893052091698331196e+03
1.004673739392591270e-04 1.893998400763047130e+03
1.005194390291576237e-04 1.894945182481887969e+03
1.005715311006868631e-04 1.895892437090293697e+03
1.006236501678295158e-04 1.896840164823833902e+03
1.006757962445753814e-04 1.897788365918190493e+03
1.007279693449218217e-04 1.898737040609166343e+03
1.007801694828731372e-04 1.899686189132681193e+03
1.008323966724410147e-04 1.900635811724773248e+03
1.008846509276443510e-04 1.901585908621582121e+03
1.009369322625092391e-04 1.902536480059382484e+03
1.009892406910693752e-04 1.903487526274568836e+03
1.010415762273653671e-04 1.904439047503633901e+03
1.010939388854452360e-04 1.905391043983206146e+03
1.011463286793642534e-04 1.906343515950016581e+03
1.011987456231849147e-04 1.907296463640919455e+03
1.012511897309772773e-04 1.908249887292899302e+03
1.013036610168183919e-04 1.909203787143039563e+03
1.013561594947926951e-04 1.910158163428539865e+03
1.014086851789919557e-04 1.911113016386736263e+03
1.014612380835151116e-04 1.912068346255070537e+03
1.015138182224687173e-04 1.913024153271106115e+03
1.015664256099663609e-04 1.913980437672514881e+03
1.016190602601289898e-04 1.914937199697095139e+03
1.016717221870849238e-04 1.915894439582764562e+03
1.017244114049696790e-04 1.916852157567552922e+03
1.017771279279264018e-04 1.917810353889610724e+03
1.018298717701052723e-04 1.918769028787210345e+03
1.018826429456638972e-04 1.919728182498730575e+03
1.019354414687672288e-04 1.920687815262688900e+03
1.019882673535874295e-04 1.921647927317696031e+03
1.020411206143043457e-04 1.922608518902496371e+03
1.020940012651048577e-04 1.923569590255961430e+03
1.021469093201832998e-04 1.924531141617055710e+03
1.021998447937413516e-04 1.925493173224878547e+03
1.022528076999879568e-04 1.926455685318653195e+03
1.023057980531397437e-04 1.927418678137693178e+03
1.023588158674203739e-04 1.928382151921481409e+03
1.024118611570609905e-04 1.929346106909571517e+03
1.024649339363001223e-04 1.930310543341656285e+03
1.025180342193835896e-04 1.931275461457541496e+03
1.025711620205648563e-04 1.932240861497159358e+03
1.026243173541045012e-04 1.933206743700565085e+03
1.026775002342705844e-04 1.934173108307904840e+03
1.027307106753385654e-04 1.935139955559475766e+03
1.027839486915911815e-04 1.936107285695681185e+03
1.028372142973189222e-04 1.937075098957047203e+03
1.028905075068193377e-04 1.938043395584205882e+03
1.029438283343974726e-04 1.939012175817932530e+03
1.029971767943658393e-04 1.939981439899109546e+03
1.030505529010442277e-04 1.940951188068720285e+03
1.031039566687601662e-04 1.941921420567897485e+03
1.031573881118482983e-04 1.942892137637880978e+03
1.032108472446507892e-04 1.943863339520028376e+03
1.032643340815172714e-04 1.944835026455820753e+03
1.033178486368046552e-04 1.945807198686851962e+03
1.033713909248776708e-04 1.946779856454842957e+03
1.034249609601081091e-04 1.947753000001634064e+03
1.034785587568753641e-04 1.948726629569182933e+03
1.035321843295662565e-04 1.949700745399568632e+03
1.035858376925749796e-04 1.950675347734986190e+03
1.036395188603034652e-04 1.951650436817753189e+03
1.036932278471608415e-04 1.952626012890314314e+03
1.037469646675637583e-04 1.953602076195228392e+03
1.038007293359363871e-04 1.954578626975168618e+03
1.038545218667102178e-04 1.955555665472936880e+03
1.039083422743245871e-04 1.956533191931453075e+03
1.039621905732259470e-04 1.957511206593758061e+03
1.040160667778683792e-04 1.958489709703010476e+03
1.040699709027134332e-04 1.959468701502501290e+03
1.041239029622300716e-04 1.960448182235611512e+03
1.041778629708950632e-04 1.961428152145884951e+03
1.042318509431923326e-04 1.962408611476955912e+03
1.042858668936134616e-04 1.963389560472593757e+03
1.043399108366574994e-04 1.964370999376669943e+03
1.043939827868309490e-04 1.965352928433198485e+03
1.044480827586481198e-04 1.966335347886313230e+03
1.045022107666305041e-04 1.967318257980247154e+03
1.045563668253072782e-04 1.968301658959386259e+03
1.046105509492151133e-04 1.969285551068205905e+03
1.046647631528981070e-04 1.970269934551323786e+03
1.047190034509082313e-04 1.971254809653477878e+03
1.047732718578046679e-04 1.972240176619513704e+03
1.048275683881542557e-04 1.973226035694411621e+03
1.048818930565313689e-04 1.974212387123257486e+03
1.049362458775178491e-04 1.975199231151284494e+03
1.049906268657033848e-04 1.976186568023828386e+03
1.050450360356849422e-04 1.977174397986339955e+03
1.050994734020671448e-04 1.978162721284417103e+03
1.051539389794621646e-04 1.979151538163752548e+03
1.052084327824896547e-04 1.980140848870185664e+03
1.052629548257771696e-04 1.981130653649660189e+03
1.053175051239595275e-04 1.982120952748238551e+03
1.053720836916792312e-04 1.983111746412123011e+03
1.054266905435863593e-04 1.984103034887624290e+03
1.054813256943384848e-04 1.985094818421175205e+03
1.055359891586010957e-04 1.986087097259346365e+03
1.055906809510469843e-04 1.987079871648802282e+03
1.056454010863566142e-04 1.988073141836359582e+03
1.057001495792180787e-04 1.989066908068936755e+03
1.057549264443269658e-04 1.990061170593588486e+03
1.058097316963868187e-04 1.991055929657480874e+03
1.058645653501084585e-04 1.992051185507907121e+03
1.059194274202104446e-04 1.993046938392287075e+03
1.059743179214189666e-04 1.994043188558146767e+03
1.060292368684677492e-04 1.995039936253163887e+03
1.060841842760984320e-04 1.996037181725113214e+03
1.061391601590600268e-04 1.997034925221905951e+03
1.061941645321092572e-04 1.998033166991566077e+03
1.062491974100105173e-04 1.999031907282247630e+03
1.063042588075357363e-04 2.000031146342224929e+03
1.063593487394648126e-04 2.001030884419903487e+03
1.064144672205850033e-04 2.002031121763801139e+03
1.064696142656913042e-04 2.003031858622565551e+03
1.065247898895864089e-04 2.004033095244952165e+03
1.065799941070805462e-04 2.005034831879864441e+03
1.066352269329919815e-04 2.006037068776322030e+03
1.066904883821462985e-04 2.007039806183448491e+03
1.067457784693769010e-04 2.008043044350515629e+03
1.068010972095248496e-04 2.009046783526908939e+03
1.068564446174388082e-04 2.010051023962131012e+03
1.069118207079754635e-04 2.011055765905819499e+03
1.069672254959988614e-04 2.012061009607733922e+03
1.070226589963808812e-04 2.013066755317752268e+03
1.070781212240010729e-04 2.014073003285880077e+03
1.071336121937466163e-04 2.015079753762232031e+03
1.071891319205127419e-04 2.016087006997074241e+03
1.072446804192020523e-04 2.017094763240776729e+03
1.073002577047249838e-04 2.018103022743849806e+03
1.073558637919996974e-04 2.019111785756910649e+03
1.074114986959519980e-04 2.020121052530701263e+03
1.074671624315157132e-04 2.021130823316101896e+03
1.075228550136321249e-04 2.022141098364112395e+03
1.075785764572503481e-04 2.023151877925852432e+03
1.076343267773272500e-04 2.024163162252561960e+03
1.076901059888273141e-04 2.025174951595620314e+03
1.077459141067231422e-04 2.026187246206518694e+03
1.078017511459947490e-04 2.027200046336872674e+03
1.078576171216300369e-04 2.028213352238437210e+03
1.079135120486246469e-04 2.029227164163079578e+03
1.079694359419819041e-04 2.030241482362788474e+03
1.080253888167132247e-04 2.031256307089681968e+03
1.080813706878375056e-04 2.032271638596013418e+03
1.081373815703814907e-04 2.033287477134138271e+03
1.081934214793797439e-04 2.034303822956568411e+03
1.082494904298744997e-04 2.035320676315908486e+03
1.083055884369161104e-04 2.036338037464906392e+03
1.083617155155624232e-04 2.037355906656442357e+03
1.084178716808791726e-04 2.038374284143500063e+03
1.084740569479399129e-04 2.039393170179205299e+03
1.085302713318258964e-04 2.040412565016803683e+03
1.085865148476265068e-04 2.041432468909659065e+03
1.086427875104386631e-04 2.042452882111289682e+03
1.086990893353671582e-04 2.043473804875291080e+03
1.087554203375246456e-04 2.044495237455433198e+03
1.088117805320315171e-04 2.045517180105578745e+03
1.088681699340162827e-04 2.046539633079730947e+03
1.089245885586150145e-04 2.047562596632026271e+03
1.089810364209716994e-04 2.048586071016702135e+03
1.090375135362381848e-04 2.049610056488146711e+03
1.090940199195740564e-04 2.050634553300851621e+03
1.091505555861471265e-04 2.051659561709461741e+03
1.092071205511326612e-04 2.052685081968720624e+03
1.092637148297139632e-04 2.053711114333528258e+03
1.093203384370821822e-04 2.054737659058869667e+03
1.093769913884362198e-04 2.055764716399900863e+03
1.094336736989832043e-04 2.056792286611879263e+03
1.094903853839378124e-04 2.057820369950190980e+03
1.095471264585227034e-04 2.058848966670323534e+03
1.096038969379684242e-04 2.059878077027822656e+03
1.096606968375133279e-04 2.060907701278358672e+03
1.097175261724039533e-04 2.061937839677731517e+03
1.097743849578944558e-04 2.062968492481858448e+03
1.098312732092469868e-04 2.063999659946785869e+03
1.098881909417315851e-04 2.065031342328682513e+03
1.099451381706261367e-04 2.066063539883857175e+03
1.100021149112167265e-04 2.067096252868734155e+03
1.100591211787970835e-04 2.068129481539870994e+03
1.101161569886689322e-04 2.069163226153953474e+03
1.101732223561419392e-04 2.070197486967781060e+03
1.102303172965335908e-04 2.071232264238289190e+03
1.102874418251696540e-04 2.072267558222561092e+03
1.103445959573834986e-04 2.073303369177756849e+03
1.104017797085165583e-04 2.074339697361217532e+03
1.104589930939181948e-04 2.075376543030380162e+03
1.105162361289456442e-04 2.076413906442810458e+03
1.105735088289644093e-04 2.077451787856225110e+03
1.106308112093476367e-04 2.078490187528439037e+03
1.106881432854765637e-04 2.079529105717414041e+03
1.107455050727403561e-04 2.080568542681223335e+03
1.108028965865360670e-04 2.081608498678084743e+03
1.108603178422690980e-04 2.082648973966348876e+03
1.109177688553524401e-04 2.083689968804457294e+03
1.109752496412072157e-04 2.084731483451021177e+03
1.110327602152625298e-04 2.085773518164761754e+03
1.110903005929553749e-04 2.086816073204523036e+03
1.111478707897311054e-04 2.087859148829290916e+03
1.112054708210426788e-04 2.088902745298165883e+03
1.112631007023512380e-04 2.089946862870386212e+03
1.113207604491258952e-04 2.090991501805312510e+03
1.113784500768437040e-04 2.092036662362434072e+03
1.114361696009900259e-04 2.093082344801387535e+03
1.114939190370579746e-04 2.094128549381900029e+03
1.115516984005487407e-04 2.095175276363859211e+03
1.116095077069716060e-04 2.096222526007274610e+03
1.116673469718437126e-04 2.097270298572274442e+03
1.117252162106906459e-04 2.098318594319125168e+03
1.117831154390456621e-04 2.099367413508216032e+03
1.118410446724502029e-04 2.100416756400069517e+03
1.118990039264537197e-04 2.101466623255339073e+03
1.119569932166136598e-04 2.102517014334787746e+03
1.120150125584958598e-04 2.103567929899349565e+03
1.120730619676738537e-04 2.104619370210045417e+03
1.121311414597294022e-04 2.105671335528045802e+03
1.121892510502523025e-04 2.106723826114643089e+03
1.122473907548403343e-04 2.107776842231267892e+03
1.123055605890997205e-04 2.108830384139463604e+03
1.123637605686443955e-04 2.109884452100931867e+03
1.124219907090965199e-04 2.110939046377465274e+03
1.124802510260863452e-04 2.111994167231027404e+03
1.125385415352521054e-04 2.113049814923673239e+03
1.125968622522405049e-04 2.114105989717610555e+03
1.126552131927059593e-04 2.115162691875180826e+03
1.127135943723111785e-04 2.116219921658831936e+03
1.127720058067269360e-04 2.117277679331172749e+03
1.128304475116320422e-04 2.118335965154908081e+03
1.128889195027137641e-04 2.119394779392894179e+03
1.129474217956671613e-04 2.120454122308120532e+03
1.130059544061955200e-04 2.121513994163692132e+03
1.130645173500103120e-04 2.122574395222851763e+03
1.131231106428309780e-04 2.123635325748969990e+03
1.131817343003854834e-04 2.124696786005553804e+03
1.132403883384095996e-04 2.125758776256241617e+03
1.132990727726473787e-04 2.126821296764786439e+03
1.133577876188509773e-04 2.127884347795088161e+03
1.134165328927806698e-04 2.128947929611175368e+03
1.134753086102051876e-04 2.130012042477193972e+03
1.135341147869011358e-04 2.131076686657440860e+03
1.135929514386533733e-04 2.132141862416320237e+03
1.136518185812549582e-04 2.133207570018396837e+03
1.137107162305069986e-04 2.134273809728331344e+03
1.137696444022191680e-04 2.135340581810945423e+03
1.138286031122089597e-04 2.136407886531183976e+03
1.138875923763022017e-04 2.137475724154110139e+03
1.139466122103328943e-04 2.138544094944929384e+03
1.140056626301431692e-04 2.139612999168974511e+03
1.140647436515836556e-04 2.140682437091711563e+03
1.141238552905129110e-04 2.141752408978743460e+03
1.141829975627978004e-04 2.142822915095794997e+03
